time,forecast_inflow_m3h,capacity_ratio,warning_level,advice,lead_time_min
2026-08-22 03:25:00,3495.4,0.437,正常,常规运行,120
2026-08-22 03:30:00,3519.0,0.44,正常,常规运行,120
2026-08-22 03:35:00,3601.5,0.45,正常,常规运行,120
2026-08-22 03:40:00,3714.0,0.464,正常,常规运行,120
2026-08-22 03:45:00,3700.8,0.463,正常,常规运行,120
2026-08-22 03:50:00,3837.4,0.48,正常,常规运行,120
2026-08-22 03:55:00,3822.3,0.478,正常,常规运行,120
2026-08-22 04:00:00,3989.0,0.499,正常,常规运行,120
2026-08-22 04:05:00,3915.7,0.489,正常,常规运行,120
2026-08-22 04:10:00,3983.8,0.498,正常,常规运行,120
2026-08-22 04:15:00,4077.0,0.51,正常,常规运行,120
2026-08-22 04:20:00,4159.1,0.52,正常,常规运行,120
2026-08-22 04:25:00,4236.8,0.53,正常,常规运行,120
2026-08-22 04:30:00,4261.1,0.533,正常,常规运行,120
2026-08-22 04:35:00,4259.7,0.532,正常,常规运行,120
2026-08-22 04:40:00,4435.8,0.554,正常,常规运行,120
2026-08-22 04:45:00,4398.0,0.55,正常,常规运行,120
2026-08-22 04:50:00,4440.2,0.555,正常,常规运行,120
2026-08-22 04:55:00,4572.8,0.572,正常,常规运行,120
2026-08-22 05:00:00,4562.2,0.57,正常,常规运行,120
2026-08-22 05:05:00,4860.4,0.608,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 05:10:00,4614.0,0.577,正常,常规运行,120
2026-08-22 05:15:00,4793.0,0.599,正常,常规运行,120
2026-08-22 05:20:00,4858.2,0.607,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 05:25:00,4873.6,0.609,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 05:30:00,4788.9,0.599,正常,常规运行,120
2026-08-22 05:35:00,4933.2,0.617,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 05:40:00,4919.1,0.615,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 05:45:00,5035.5,0.629,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 05:50:00,5023.7,0.628,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 05:55:00,5058.7,0.632,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 06:00:00,5063.5,0.633,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 06:05:00,5151.7,0.644,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 06:10:00,5139.1,0.642,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 06:15:00,5230.3,0.654,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 06:20:00,5657.2,0.707,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 06:25:00,5138.1,0.642,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 06:30:00,5147.1,0.643,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 06:35:00,5254.4,0.657,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 06:40:00,5286.7,0.661,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 06:45:00,5130.2,0.641,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 06:50:00,5233.0,0.654,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 06:55:00,5295.2,0.662,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 07:00:00,5285.9,0.661,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 07:05:00,5190.3,0.649,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 07:10:00,5255.9,0.657,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 07:15:00,5355.5,0.669,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 07:20:00,5273.9,0.659,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 07:25:00,5187.6,0.648,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 07:30:00,5481.2,0.685,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 07:35:00,5328.6,0.666,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 07:40:00,5337.3,0.667,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 07:45:00,5153.0,0.644,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 07:50:00,5291.8,0.661,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 07:55:00,5160.5,0.645,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 08:00:00,5177.6,0.647,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 08:05:00,5054.2,0.632,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 08:10:00,5088.2,0.636,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 08:15:00,5072.9,0.634,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 08:20:00,5020.6,0.628,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 08:25:00,4921.1,0.615,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 08:30:00,4916.8,0.615,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 08:35:00,4987.0,0.623,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 08:40:00,4874.9,0.609,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 08:45:00,4855.9,0.607,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 08:50:00,4811.3,0.601,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 08:55:00,4891.0,0.611,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 09:00:00,4750.5,0.594,正常,常规运行,120
2026-08-22 09:05:00,4775.3,0.597,正常,常规运行,120
2026-08-22 09:10:00,4670.9,0.584,正常,常规运行,120
2026-08-22 09:15:00,4682.3,0.585,正常,常规运行,120
2026-08-22 09:20:00,4627.0,0.578,正常,常规运行,120
2026-08-22 09:25:00,4581.3,0.573,正常,常规运行,120
2026-08-22 09:30:00,4560.1,0.57,正常,常规运行,120
2026-08-22 09:35:00,4574.7,0.572,正常,常规运行,120
2026-08-22 09:40:00,4496.3,0.562,正常,常规运行,120
2026-08-22 09:45:00,4481.3,0.56,正常,常规运行,120
2026-08-22 09:50:00,4422.4,0.553,正常,常规运行,120
2026-08-22 09:55:00,4502.5,0.563,正常,常规运行,120
2026-08-22 10:00:00,4414.9,0.552,正常,常规运行,120
2026-08-22 10:05:00,4394.7,0.549,正常,常规运行,120
2026-08-22 10:10:00,4355.9,0.544,正常,常规运行,120
2026-08-22 10:15:00,4348.8,0.544,正常,常规运行,120
2026-08-22 10:20:00,4356.2,0.545,正常,常规运行,120
2026-08-22 10:25:00,4252.6,0.532,正常,常规运行,120
2026-08-22 10:30:00,4191.7,0.524,正常,常规运行,120
2026-08-22 10:35:00,4235.0,0.529,正常,常规运行,120
2026-08-22 10:40:00,4311.1,0.539,正常,常规运行,120
2026-08-22 10:45:00,4244.6,0.531,正常,常规运行,120
2026-08-22 10:50:00,4133.0,0.517,正常,常规运行,120
2026-08-22 10:55:00,4232.4,0.529,正常,常规运行,120
2026-08-22 11:00:00,4171.4,0.521,正常,常规运行,120
2026-08-22 11:05:00,4112.5,0.514,正常,常规运行,120
2026-08-22 11:10:00,4099.6,0.512,正常,常规运行,120
2026-08-22 11:15:00,4115.0,0.514,正常,常规运行,120
2026-08-22 11:20:00,4011.8,0.501,正常,常规运行,120
2026-08-22 11:25:00,4074.9,0.509,正常,常规运行,120
2026-08-22 11:30:00,4002.1,0.5,正常,常规运行,120
2026-08-22 11:35:00,4023.8,0.503,正常,常规运行,120
2026-08-22 11:40:00,4002.3,0.5,正常,常规运行,120
2026-08-22 11:45:00,4059.3,0.507,正常,常规运行,120
2026-08-22 11:50:00,4108.5,0.514,正常,常规运行,120
2026-08-22 11:55:00,4109.3,0.514,正常,常规运行,120
2026-08-22 12:00:00,3905.0,0.488,正常,常规运行,120
2026-08-22 12:05:00,3980.5,0.498,正常,常规运行,120
2026-08-22 12:10:00,4020.7,0.503,正常,常规运行,120
2026-08-22 12:15:00,4038.9,0.505,正常,常规运行,120
2026-08-22 12:20:00,4013.8,0.502,正常,常规运行,120
2026-08-22 12:25:00,3975.8,0.497,正常,常规运行,120
2026-08-22 12:30:00,4020.3,0.503,正常,常规运行,120
2026-08-22 12:35:00,4099.2,0.512,正常,常规运行,120
2026-08-22 12:40:00,4058.9,0.507,正常,常规运行,120
2026-08-22 12:45:00,4041.1,0.505,正常,常规运行,120
2026-08-22 12:50:00,4017.0,0.502,正常,常规运行,120
2026-08-22 12:55:00,4050.3,0.506,正常,常规运行,120
2026-08-22 13:00:00,4012.0,0.502,正常,常规运行,120
2026-08-22 13:05:00,4106.3,0.513,正常,常规运行,120
2026-08-22 13:10:00,4072.8,0.509,正常,常规运行,120
2026-08-22 13:15:00,4093.3,0.512,正常,常规运行,120
2026-08-22 13:20:00,4049.7,0.506,正常,常规运行,120
2026-08-22 13:25:00,4046.2,0.506,正常,常规运行,120
2026-08-22 13:30:00,4171.6,0.521,正常,常规运行,120
2026-08-22 13:35:00,4097.4,0.512,正常,常规运行,120
2026-08-22 13:40:00,4082.0,0.51,正常,常规运行,120
2026-08-22 13:45:00,4075.1,0.509,正常,常规运行,120
2026-08-22 13:50:00,4298.1,0.537,正常,常规运行,120
2026-08-22 13:55:00,4258.3,0.532,正常,常规运行,120
2026-08-22 14:00:00,4317.5,0.54,正常,常规运行,120
2026-08-22 14:05:00,4298.9,0.537,正常,常规运行,120
2026-08-22 14:10:00,4284.0,0.536,正常,常规运行,120
2026-08-22 14:15:00,4253.2,0.532,正常,常规运行,120
2026-08-22 14:20:00,4267.9,0.533,正常,常规运行,120
2026-08-22 14:25:00,4226.7,0.528,正常,常规运行,120
2026-08-22 14:30:00,4286.5,0.536,正常,常规运行,120
2026-08-22 14:35:00,4357.4,0.545,正常,常规运行,120
2026-08-22 14:40:00,4262.8,0.533,正常,常规运行,120
2026-08-22 14:45:00,4468.5,0.559,正常,常规运行,120
2026-08-22 14:50:00,4458.5,0.557,正常,常规运行,120
2026-08-22 14:55:00,4379.9,0.547,正常,常规运行,120
2026-08-22 15:00:00,4386.7,0.548,正常,常规运行,120
2026-08-22 15:05:00,4522.5,0.565,正常,常规运行,120
2026-08-22 15:10:00,4512.3,0.564,正常,常规运行,120
2026-08-22 15:15:00,4523.3,0.565,正常,常规运行,120
2026-08-22 15:20:00,4528.8,0.566,正常,常规运行,120
2026-08-22 15:25:00,4550.0,0.569,正常,常规运行,120
2026-08-22 15:30:00,4623.9,0.578,正常,常规运行,120
2026-08-22 15:35:00,4632.1,0.579,正常,常规运行,120
2026-08-22 15:40:00,4651.8,0.581,正常,常规运行,120
2026-08-22 15:45:00,4649.0,0.581,正常,常规运行,120
2026-08-22 15:50:00,4620.2,0.578,正常,常规运行,120
2026-08-22 15:55:00,4679.2,0.585,正常,常规运行,120
2026-08-22 16:00:00,4765.9,0.596,正常,常规运行,120
2026-08-22 16:05:00,4705.7,0.588,正常,常规运行,120
2026-08-22 16:10:00,4704.4,0.588,正常,常规运行,120
2026-08-22 16:15:00,4741.4,0.593,正常,常规运行,120
2026-08-22 16:20:00,4925.5,0.616,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 16:25:00,4771.7,0.596,正常,常规运行,120
2026-08-22 16:30:00,4856.3,0.607,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 16:35:00,4872.8,0.609,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 16:40:00,4884.8,0.611,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 16:45:00,4815.3,0.602,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 16:50:00,4892.0,0.612,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 16:55:00,4995.1,0.624,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 17:00:00,4996.0,0.625,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 17:05:00,5016.0,0.627,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 17:10:00,5040.0,0.63,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 17:15:00,5070.9,0.634,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 17:20:00,5080.7,0.635,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 17:25:00,5101.0,0.638,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 17:30:00,5019.4,0.627,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 17:35:00,5064.3,0.633,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 17:40:00,5135.4,0.642,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 17:45:00,5144.3,0.643,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 17:50:00,5145.8,0.643,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 17:55:00,5067.1,0.633,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 18:00:00,5070.9,0.634,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 18:05:00,5098.8,0.637,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 18:10:00,5121.0,0.64,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 18:15:00,5071.3,0.634,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 18:20:00,5032.0,0.629,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 18:25:00,5110.9,0.639,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 18:30:00,4982.5,0.623,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 18:35:00,5073.9,0.634,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 18:40:00,4996.2,0.625,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 18:45:00,5111.1,0.639,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 18:50:00,4989.5,0.624,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 18:55:00,4941.7,0.618,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 19:00:00,5023.6,0.628,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 19:05:00,4961.7,0.62,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 19:10:00,4964.0,0.62,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 19:15:00,4821.0,0.603,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 19:20:00,5021.8,0.628,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 19:25:00,4838.2,0.605,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 19:30:00,4801.5,0.6,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-22 19:35:00,4740.3,0.593,正常,常规运行,120
2026-08-22 19:40:00,4727.8,0.591,正常,常规运行,120
2026-08-22 19:45:00,4748.0,0.593,正常,常规运行,120
2026-08-22 19:50:00,4664.4,0.583,正常,常规运行,120
2026-08-22 19:55:00,4691.4,0.586,正常,常规运行,120
2026-08-22 20:00:00,4606.3,0.576,正常,常规运行,120
2026-08-22 20:05:00,4680.9,0.585,正常,常规运行,120
2026-08-22 20:10:00,4650.3,0.581,正常,常规运行,120
2026-08-22 20:15:00,4580.0,0.572,正常,常规运行,120
2026-08-22 20:20:00,4634.3,0.579,正常,常规运行,120
2026-08-22 20:25:00,4617.3,0.577,正常,常规运行,120
2026-08-22 20:30:00,4541.4,0.568,正常,常规运行,120
2026-08-22 20:35:00,4463.8,0.558,正常,常规运行,120
2026-08-22 20:40:00,4496.7,0.562,正常,常规运行,120
2026-08-22 20:45:00,4379.5,0.547,正常,常规运行,120
2026-08-22 20:50:00,4433.3,0.554,正常,常规运行,120
2026-08-22 20:55:00,4387.5,0.548,正常,常规运行,120
2026-08-22 21:00:00,4421.9,0.553,正常,常规运行,120
2026-08-22 21:05:00,4299.1,0.537,正常,常规运行,120
2026-08-22 21:10:00,4292.9,0.537,正常,常规运行,120
2026-08-22 21:15:00,4361.6,0.545,正常,常规运行,120
2026-08-22 21:20:00,4176.1,0.522,正常,常规运行,120
2026-08-22 21:25:00,4189.0,0.524,正常,常规运行,120
2026-08-22 21:30:00,4235.5,0.529,正常,常规运行,120
2026-08-22 21:35:00,4310.0,0.539,正常,常规运行,120
2026-08-22 21:40:00,4165.0,0.521,正常,常规运行,120
2026-08-22 21:45:00,4228.3,0.529,正常,常规运行,120
2026-08-22 21:50:00,4161.7,0.52,正常,常规运行,120
2026-08-22 21:55:00,4105.4,0.513,正常,常规运行,120
2026-08-22 22:00:00,3904.3,0.488,正常,常规运行,120
2026-08-22 22:05:00,3946.5,0.493,正常,常规运行,120
2026-08-22 22:10:00,3649.3,0.456,正常,常规运行,120
2026-08-22 22:15:00,3643.1,0.455,正常,常规运行,120
2026-08-22 22:20:00,3642.0,0.455,正常,常规运行,120
2026-08-22 22:25:00,3586.5,0.448,正常,常规运行,120
2026-08-22 22:30:00,3560.5,0.445,正常,常规运行,120
2026-08-22 22:35:00,3633.1,0.454,正常,常规运行,120
2026-08-22 22:40:00,3571.9,0.446,正常,常规运行,120
2026-08-22 22:45:00,3473.7,0.434,正常,常规运行,120
2026-08-22 22:50:00,3418.4,0.427,正常,常规运行,120
2026-08-22 22:55:00,3466.3,0.433,正常,常规运行,120
2026-08-22 23:00:00,3373.5,0.422,正常,常规运行,120
2026-08-22 23:05:00,3483.3,0.435,正常,常规运行,120
2026-08-22 23:10:00,3329.9,0.416,正常,常规运行,120
2026-08-22 23:15:00,3332.6,0.417,正常,常规运行,120
2026-08-22 23:20:00,3300.2,0.413,正常,常规运行,120
2026-08-22 23:25:00,3318.4,0.415,正常,常规运行,120
2026-08-22 23:30:00,3217.2,0.402,正常,常规运行,120
2026-08-22 23:35:00,3168.4,0.396,正常,常规运行,120
2026-08-22 23:40:00,3130.2,0.391,正常,常规运行,120
2026-08-22 23:45:00,3072.0,0.384,正常,常规运行,120
2026-08-22 23:50:00,3070.1,0.384,正常,常规运行,120
2026-08-22 23:55:00,2962.5,0.37,正常,常规运行,120
2026-08-23 00:00:00,2946.5,0.368,正常,常规运行,120
2026-08-23 00:05:00,2890.3,0.361,正常,常规运行,120
2026-08-23 00:10:00,2876.3,0.36,正常,常规运行,120
2026-08-23 00:15:00,2814.9,0.352,正常,常规运行,120
2026-08-23 00:20:00,2810.6,0.351,正常,常规运行,120
2026-08-23 00:25:00,2740.3,0.343,正常,常规运行,120
2026-08-23 00:30:00,2724.3,0.341,正常,常规运行,120
2026-08-23 00:35:00,2725.3,0.341,正常,常规运行,120
2026-08-23 00:40:00,2690.3,0.336,正常,常规运行,120
2026-08-23 00:45:00,2699.7,0.337,正常,常规运行,120
2026-08-23 00:50:00,2682.0,0.335,正常,常规运行,120
2026-08-23 00:55:00,2685.3,0.336,正常,常规运行,120
2026-08-23 01:00:00,2672.2,0.334,正常,常规运行,120
2026-08-23 01:05:00,2666.9,0.333,正常,常规运行,120
2026-08-23 01:10:00,2669.5,0.334,正常,常规运行,120
2026-08-23 01:15:00,2645.0,0.331,正常,常规运行,120
2026-08-23 01:20:00,2647.9,0.331,正常,常规运行,120
2026-08-23 01:25:00,2651.8,0.331,正常,常规运行,120
2026-08-23 01:30:00,2656.6,0.332,正常,常规运行,120
2026-08-23 01:35:00,2649.4,0.331,正常,常规运行,120
2026-08-23 01:40:00,2671.0,0.334,正常,常规运行,120
2026-08-23 01:45:00,2643.7,0.33,正常,常规运行,120
2026-08-23 01:50:00,2657.6,0.332,正常,常规运行,120
2026-08-23 01:55:00,2674.1,0.334,正常,常规运行,120
2026-08-23 02:00:00,2666.3,0.333,正常,常规运行,120
2026-08-23 02:05:00,2653.6,0.332,正常,常规运行,120
2026-08-23 02:10:00,2777.2,0.347,正常,常规运行,120
2026-08-23 02:15:00,2747.5,0.343,正常,常规运行,120
2026-08-23 02:20:00,2836.1,0.355,正常,常规运行,120
2026-08-23 02:25:00,2808.3,0.351,正常,常规运行,120
2026-08-23 02:30:00,2845.3,0.356,正常,常规运行,120
2026-08-23 02:35:00,2904.8,0.363,正常,常规运行,120
2026-08-23 02:40:00,2997.6,0.375,正常,常规运行,120
2026-08-23 02:45:00,3020.3,0.378,正常,常规运行,120
2026-08-23 02:50:00,3019.8,0.377,正常,常规运行,120
2026-08-23 02:55:00,3171.1,0.396,正常,常规运行,120
2026-08-23 03:00:00,3180.9,0.398,正常,常规运行,120
2026-08-23 03:05:00,3188.0,0.398,正常,常规运行,120
2026-08-23 03:10:00,3300.2,0.413,正常,常规运行,120
2026-08-23 03:15:00,3319.7,0.415,正常,常规运行,120
2026-08-23 03:20:00,3403.3,0.425,正常,常规运行,120
2026-08-23 03:25:00,3418.6,0.427,正常,常规运行,120
2026-08-23 03:30:00,3537.0,0.442,正常,常规运行,120
2026-08-23 03:35:00,3453.4,0.432,正常,常规运行,120
2026-08-23 03:40:00,3725.6,0.466,正常,常规运行,120
2026-08-23 03:45:00,3579.9,0.447,正常,常规运行,120
2026-08-23 03:50:00,3803.3,0.475,正常,常规运行,120
2026-08-23 03:55:00,3799.7,0.475,正常,常规运行,120
2026-08-23 04:00:00,3964.1,0.496,正常,常规运行,120
2026-08-23 04:05:00,3864.2,0.483,正常,常规运行,120
2026-08-23 04:10:00,4056.1,0.507,正常,常规运行,120
2026-08-23 04:15:00,4003.5,0.5,正常,常规运行,120
2026-08-23 04:20:00,4071.7,0.509,正常,常规运行,120
2026-08-23 04:25:00,4149.6,0.519,正常,常规运行,120
2026-08-23 04:30:00,4236.5,0.53,正常,常规运行,120
2026-08-23 04:35:00,4230.5,0.529,正常,常规运行,120
2026-08-23 04:40:00,4325.5,0.541,正常,常规运行,120
2026-08-23 04:45:00,4417.0,0.552,正常,常规运行,120
2026-08-23 04:50:00,4382.0,0.548,正常,常规运行,120
2026-08-23 04:55:00,4452.4,0.557,正常,常规运行,120
2026-08-23 05:00:00,4510.7,0.564,正常,常规运行,120
2026-08-23 05:05:00,4584.6,0.573,正常,常规运行,120
2026-08-23 05:10:00,4569.8,0.571,正常,常规运行,120
2026-08-23 05:15:00,4766.6,0.596,正常,常规运行,120
2026-08-23 05:20:00,4737.8,0.592,正常,常规运行,120
2026-08-23 05:25:00,4796.9,0.6,正常,常规运行,120
2026-08-23 05:30:00,4893.8,0.612,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 05:35:00,4885.2,0.611,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 05:40:00,4908.2,0.614,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 05:45:00,5027.4,0.628,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 05:50:00,4988.9,0.624,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 05:55:00,5077.7,0.635,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 06:00:00,5147.9,0.643,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 06:05:00,5169.5,0.646,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 06:10:00,5414.6,0.677,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 06:15:00,5243.8,0.655,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 06:20:00,5483.4,0.685,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 06:25:00,5473.1,0.684,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 06:30:00,5248.2,0.656,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 06:35:00,5297.4,0.662,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 06:40:00,5305.1,0.663,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 06:45:00,5258.2,0.657,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 06:50:00,5348.7,0.669,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 06:55:00,5368.1,0.671,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 07:00:00,5378.0,0.672,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 07:05:00,5394.9,0.674,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 07:10:00,5317.2,0.665,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 07:15:00,5295.4,0.662,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 07:20:00,5298.0,0.662,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 07:25:00,5362.1,0.67,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 07:30:00,5217.0,0.652,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 07:35:00,5173.0,0.647,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 07:40:00,5153.3,0.644,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 07:45:00,5222.2,0.653,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 07:50:00,5204.3,0.651,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 07:55:00,5124.3,0.641,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 08:00:00,5064.1,0.633,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 08:05:00,5018.4,0.627,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 08:10:00,5018.0,0.627,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 08:15:00,5089.6,0.636,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 08:20:00,4998.8,0.625,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 08:25:00,5004.2,0.626,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 08:30:00,4936.4,0.617,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 08:35:00,4939.8,0.617,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 08:40:00,4875.9,0.609,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 08:45:00,4865.8,0.608,蓝色,加强监视：关注上游液位与雨量变化趋势,120
2026-08-23 08:50:00,4771.2,0.596,正常,常规运行,120
2026-08-23 08:55:00,4745.6,0.593,正常,常规运行,120
2026-08-23 09:00:00,4681.9,0.585,正常,常规运行,120
2026-08-23 09:05:00,4769.6,0.596,正常,常规运行,120
2026-08-23 09:10:00,4730.1,0.591,正常,常规运行,120
2026-08-23 09:15:00,4666.6,0.583,正常,常规运行,120
2026-08-23 09:20:00,4603.0,0.575,正常,常规运行,120
2026-08-23 09:25:00,4611.0,0.576,正常,常规运行,120
2026-08-23 09:30:00,4511.2,0.564,正常,常规运行,120
2026-08-23 09:35:00,4556.6,0.57,正常,常规运行,120
2026-08-23 09:40:00,4546.6,0.568,正常,常规运行,120
2026-08-23 09:45:00,4486.7,0.561,正常,常规运行,120
2026-08-23 09:50:00,4457.7,0.557,正常,常规运行,120
2026-08-23 09:55:00,4387.2,0.548,正常,常规运行,120
