time,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,PLANT_IN,B101,B102,B103,B104,B105,B201,B202,B203,B204,B205,B301,B302,B303,B304,B305,B401,B402,B403,B404,B405,B501,B502,B503,B504,B505,B601,B602,B603,B604,B605
2026-06-02 11:20:00,854.0,906.0,329.6,876.2,558.5,306.2,762.1,886.9,617.8,769.0,494.7,394.3,443.4,720.9,872.0,377.5,547.7,944.2,782.8,540.1,843.5,687.2,464.5,695.8,624.4,673.9,588.0,331.1,791.4,514.5,423.8,566.9,897.4,314.7,324.1,389.5,362.0,655.2,734.2,433.9,945.5,544.8,580.2
2026-06-02 11:25:00,891.4,916.0,327.1,903.2,554.6,277.8,791.1,910.9,615.3,802.1,517.1,405.5,459.1,711.4,800.1,355.8,538.4,940.6,783.7,548.8,844.3,716.7,465.9,670.5,581.7,674.9,547.2,325.5,780.9,511.2,430.0,552.2,831.6,310.4,338.5,409.4,370.6,640.3,747.7,452.6,906.4,550.4,585.8
2026-06-02 11:30:00,857.1,957.8,311.1,874.3,549.6,268.7,742.4,895.6,572.9,796.9,500.7,399.4,450.0,707.4,823.5,337.4,508.4,951.8,774.3,591.5,851.8,689.8,495.9,673.1,590.1,647.6,593.9,321.9,798.7,481.2,463.2,539.1,866.6,306.9,349.1,403.4,373.0,615.8,694.9,473.2,866.1,524.4,567.2
2026-06-02 11:35:00,863.0,931.1,313.4,872.8,546.6,283.2,771.2,915.6,614.5,764.4,491.0,429.0,429.5,695.7,837.8,361.7,540.2,932.7,779.8,554.4,858.9,713.9,463.8,640.1,614.0,638.6,568.9,320.9,787.1,512.9,436.4,551.0,879.2,321.8,337.8,401.0,356.6,598.5,733.4,453.9,880.7,548.1,562.3
2026-06-02 11:40:00,916.4,994.9,326.4,901.8,543.7,280.2,769.6,916.0,613.3,743.3,489.5,433.3,436.5,728.3,822.3,361.5,522.1,916.8,803.6,561.9,859.6,687.0,462.2,630.1,585.4,644.2,554.5,335.2,765.4,522.8,443.6,543.8,897.5,305.0,328.9,379.5,344.3,629.9,763.3,447.8,896.3,566.0,572.0
2026-06-02 11:45:00,843.4,931.7,345.8,886.9,554.0,287.6,787.6,880.5,612.2,782.8,506.1,402.6,448.2,714.9,846.7,347.2,518.2,919.9,758.2,585.4,882.4,742.4,485.0,632.0,571.3,660.6,562.3,326.6,798.0,513.7,445.9,557.8,895.8,321.4,334.9,407.8,364.7,623.1,708.3,446.9,902.1,531.7,542.5
2026-06-02 11:50:00,830.0,919.9,332.3,839.0,556.5,290.7,823.1,835.3,580.0,704.3,478.9,383.8,452.1,711.7,854.2,351.5,527.1,907.5,795.2,564.9,811.5,650.3,449.3,636.0,605.4,647.8,582.9,338.1,786.8,467.6,442.9,536.4,898.8,307.5,334.7,366.7,360.9,618.8,787.9,442.1,852.6,533.1,562.2
2026-06-02 11:55:00,863.0,929.2,309.9,851.7,552.6,280.6,791.0,861.9,567.5,756.5,477.7,407.1,422.4,749.0,827.2,344.3,496.7,971.5,817.7,548.9,853.3,704.6,468.1,656.2,577.9,655.6,522.5,322.7,810.9,509.2,438.8,561.2,862.2,310.6,314.7,395.3,354.7,636.3,755.2,465.3,863.7,542.1,598.7
2026-06-02 12:00:00,865.2,937.6,296.6,860.2,529.7,279.0,810.1,877.0,561.6,759.9,503.3,384.3,417.2,714.9,848.2,358.1,490.3,932.6,794.6,574.9,843.7,697.2,470.8,626.9,577.9,629.0,573.5,302.2,788.8,527.4,477.3,548.1,931.9,311.5,322.7,386.9,343.1,643.5,745.1,456.5,904.1,496.9,559.8
2026-06-02 12:05:00,842.4,944.1,334.7,867.7,532.5,285.2,790.2,857.0,557.8,722.1,485.3,387.3,453.8,729.6,790.5,352.6,510.7,991.3,823.7,556.4,840.0,697.4,460.1,654.6,546.1,647.2,574.7,309.5,786.5,500.8,437.9,554.6,900.9,309.9,333.9,391.7,351.1,628.7,752.0,428.9,876.1,509.9,565.2
2026-06-02 12:10:00,831.5,991.8,326.9,903.0,555.5,278.4,800.3,847.8,575.4,759.4,499.4,384.3,426.0,709.5,808.4,339.2,500.1,936.6,832.7,569.8,868.5,705.3,448.4,642.7,577.4,673.0,548.0,319.6,787.1,553.3,436.9,529.7,864.5,307.2,335.2,380.3,342.7,606.6,731.9,467.1,844.9,523.3,562.2
2026-06-02 12:15:00,920.0,911.8,339.6,898.6,573.2,277.6,816.4,875.7,588.2,734.8,478.2,383.8,424.9,696.0,870.1,350.9,540.1,940.6,824.4,574.9,884.0,701.7,472.1,637.2,590.6,651.1,550.8,319.8,781.5,477.1,456.7,546.1,867.8,324.3,328.3,382.6,337.2,612.9,784.7,441.3,872.4,527.1,591.4
2026-06-02 12:20:00,871.4,961.7,320.2,922.3,551.7,289.1,755.7,935.9,594.7,721.1,481.4,383.6,412.0,680.9,858.3,342.9,496.1,893.1,792.0,559.2,837.6,706.3,481.5,664.8,570.5,651.2,553.0,311.1,792.9,514.3,433.9,559.3,897.1,314.4,321.3,388.6,347.4,628.5,758.5,445.1,894.6,534.9,546.2
2026-06-02 12:25:00,846.6,945.6,332.9,915.0,542.6,290.9,753.7,858.3,562.7,752.1,481.8,370.8,421.8,708.3,779.6,365.7,507.7,914.9,806.6,572.4,898.0,711.7,462.9,628.6,555.1,650.4,561.8,308.4,819.0,524.9,466.4,550.2,866.7,280.5,322.9,379.7,332.7,622.4,757.9,460.5,852.3,538.1,578.3
2026-06-02 12:30:00,892.3,897.7,338.5,924.9,553.5,289.5,787.3,869.8,569.2,705.3,497.7,376.2,438.4,647.1,810.1,359.5,509.4,921.5,818.5,598.3,820.1,741.6,456.6,674.7,568.5,631.9,536.7,309.5,793.3,518.2,451.2,515.7,847.3,301.5,316.9,381.4,349.5,614.9,781.2,447.9,942.0,512.6,560.6
2026-06-02 12:35:00,868.5,966.5,326.4,913.9,531.5,279.1,771.5,834.7,567.1,746.2,494.8,394.4,418.1,709.3,813.7,348.7,524.7,900.8,801.4,561.8,874.4,647.7,492.2,662.8,565.8,672.5,547.7,313.3,786.0,519.8,457.2,535.8,885.5,316.7,322.8,381.0,343.8,593.9,769.4,488.0,931.8,553.9,557.1
2026-06-02 12:40:00,867.9,983.4,327.4,904.8,572.5,262.6,776.6,900.6,557.2,682.5,491.1,380.8,426.2,710.5,820.6,350.7,490.6,904.6,803.5,597.2,838.7,747.3,482.9,627.5,571.8,647.4,545.6,313.6,837.5,503.1,461.1,563.8,825.3,295.6,331.7,402.3,339.1,621.1,747.4,455.2,926.5,541.8,540.3
2026-06-02 12:45:00,892.7,925.9,332.7,930.6,554.7,279.6,765.9,890.4,579.8,730.4,464.4,381.2,411.6,699.8,841.7,360.5,481.0,928.1,805.1,566.2,847.7,764.5,471.3,670.1,567.1,643.5,557.8,303.3,818.3,512.4,454.0,585.2,897.8,302.9,346.8,358.9,339.1,625.1,764.7,468.6,906.3,538.4,599.2
2026-06-02 12:50:00,847.2,953.2,338.8,927.8,541.3,274.7,758.1,888.2,572.9,723.9,458.1,353.2,396.9,703.0,855.9,348.1,526.5,928.0,884.9,609.8,868.7,674.7,490.8,625.4,604.8,653.0,590.0,315.5,844.3,532.6,473.1,557.9,908.1,303.5,311.3,391.1,328.1,614.3,781.1,439.9,872.5,546.6,583.3
2026-06-02 12:55:00,894.3,907.2,334.2,915.2,550.5,280.3,809.8,902.4,568.6,710.2,481.7,388.1,399.5,679.2,812.6,358.0,506.5,878.8,818.9,565.8,859.8,715.3,482.4,672.4,581.3,657.7,533.8,315.1,823.7,492.5,471.3,555.6,886.8,317.2,335.1,381.2,328.2,651.2,772.2,454.2,885.7,529.9,549.3
2026-06-02 13:00:00,939.8,923.9,345.1,941.9,545.5,276.0,747.3,855.8,571.9,729.4,489.3,368.5,392.8,736.0,839.8,365.7,517.7,923.1,855.7,576.1,798.3,746.1,506.1,654.2,546.2,615.7,546.8,311.6,818.8,542.5,471.3,583.9,927.9,293.3,326.5,379.4,355.6,610.8,742.6,462.5,947.4,537.4,551.6
2026-06-02 13:05:00,905.2,994.1,331.8,845.7,577.2,281.9,789.4,859.2,576.0,718.5,485.3,387.9,407.7,700.5,829.1,345.3,518.5,930.4,811.1,611.9,892.7,738.9,491.4,617.6,577.8,640.8,533.0,305.9,793.4,528.8,445.0,568.4,923.2,294.6,307.2,361.2,336.1,617.0,809.4,479.9,892.2,525.1,563.5
2026-06-02 13:10:00,886.7,954.1,324.1,904.4,553.2,273.7,786.5,911.8,575.7,742.3,468.3,376.1,418.6,688.1,813.8,368.0,521.4,899.1,879.4,615.3,900.7,757.9,463.2,623.8,576.3,682.8,537.4,318.5,812.9,542.0,463.3,583.3,876.0,307.6,321.8,388.3,323.0,607.1,783.8,452.7,916.1,508.3,584.7
2026-06-02 13:15:00,887.4,939.3,358.9,906.8,560.4,272.2,738.5,884.2,551.2,731.2,477.7,367.2,404.6,721.6,773.9,365.4,500.4,896.6,831.1,605.1,879.5,732.5,475.5,641.9,598.1,672.0,527.8,324.6,823.6,549.3,468.8,568.0,908.4,306.4,321.1,362.5,346.4,592.7,774.1,486.5,912.1,542.1,575.4
2026-06-02 13:20:00,894.4,982.5,333.9,949.9,568.9,294.0,757.0,810.6,580.7,728.5,477.3,354.0,397.8,713.8,841.8,354.2,496.7,928.2,846.1,574.1,881.2,682.9,477.9,667.7,575.4,638.6,520.6,307.9,857.4,598.7,497.3,568.6,896.8,308.2,323.0,391.8,326.6,573.5,802.2,473.4,919.1,576.1,563.4
2026-06-02 13:25:00,903.2,964.8,335.6,964.8,548.3,276.0,762.2,881.0,570.0,724.9,468.4,396.4,391.1,705.3,833.1,347.3,476.8,846.0,802.3,597.6,881.5,758.8,493.2,648.4,575.6,655.2,565.3,306.3,852.0,563.9,454.8,592.5,906.0,306.7,333.4,369.1,342.7,580.4,778.8,478.3,923.5,540.3,579.7
2026-06-02 13:30:00,904.5,970.8,342.2,884.5,565.7,284.9,792.2,854.9,558.6,708.3,468.6,380.6,404.0,704.7,829.5,355.1,492.6,917.6,882.0,599.1,849.6,747.4,486.1,649.1,612.0,635.6,552.1,316.6,833.0,524.5,468.2,592.7,950.6,303.1,342.7,391.9,351.8,580.3,757.8,465.1,924.0,525.9,605.2
2026-06-02 13:35:00,944.9,1011.3,345.0,967.5,568.8,293.8,772.0,894.6,570.3,712.1,467.0,380.7,384.1,716.4,797.5,350.6,509.4,963.6,892.2,586.6,850.8,769.1,476.0,655.0,561.9,649.5,548.3,301.5,792.1,582.5,495.4,578.2,940.5,309.7,336.5,367.6,334.7,572.2,798.0,464.1,921.8,563.1,595.4
2026-06-02 13:40:00,876.5,959.6,341.9,899.1,539.6,294.3,780.3,883.1,572.7,724.2,454.4,390.9,384.7,747.4,872.0,345.5,498.6,848.0,831.8,617.8,926.1,706.0,503.5,616.4,595.5,634.8,533.0,300.7,881.2,505.2,468.7,567.0,907.6,307.0,326.4,365.3,348.7,588.6,818.2,448.8,929.5,547.9,555.3
2026-06-02 13:45:00,953.7,972.1,347.3,903.7,572.2,294.1,749.8,828.2,585.8,715.5,455.7,372.9,408.4,730.7,829.5,360.4,492.8,943.7,897.8,594.2,937.9,716.5,511.9,673.5,583.9,635.5,546.8,306.8,897.0,545.7,475.4,560.3,938.4,303.4,327.9,375.0,344.6,593.8,799.7,486.9,936.8,565.5,570.7
2026-06-02 13:50:00,924.2,1009.0,348.7,933.1,569.2,290.7,840.9,882.4,550.3,743.7,455.5,385.2,393.8,722.0,799.6,344.6,512.0,937.5,837.1,588.0,929.9,747.6,497.7,685.4,575.2,634.4,529.8,316.2,904.5,559.1,512.1,565.6,915.6,305.7,345.6,368.2,353.4,615.2,804.9,494.1,920.2,571.7,589.3
2026-06-02 13:55:00,950.7,1039.0,352.7,934.9,574.4,295.3,789.9,882.6,591.6,722.4,443.0,364.7,393.2,743.6,797.9,352.8,533.0,884.3,893.6,585.1,928.8,781.0,504.8,676.3,574.0,679.8,549.2,305.4,858.5,553.9,495.7,584.8,928.0,302.0,315.5,374.3,343.6,572.7,810.3,482.2,911.6,554.6,596.5
2026-06-02 14:00:00,913.5,1052.8,327.7,904.0,575.0,302.0,802.3,888.6,570.3,729.2,467.5,378.1,394.3,728.2,849.8,353.9,512.7,940.4,874.4,650.2,945.0,791.4,489.4,654.2,610.8,639.2,556.2,313.9,916.6,567.3,505.7,605.1,990.4,301.1,338.7,396.6,332.7,610.6,816.8,466.8,945.6,572.8,620.1
2026-06-02 14:05:00,988.8,1000.3,374.4,971.4,581.3,294.8,780.1,896.3,562.2,691.6,465.1,362.9,404.7,739.0,853.3,343.8,497.4,955.8,922.6,612.4,948.3,742.3,498.7,647.0,596.7,672.3,542.8,295.6,909.6,562.9,506.6,572.6,1024.5,313.6,316.0,371.9,317.4,600.0,827.5,484.5,935.8,567.8,599.1
2026-06-02 14:10:00,992.1,1055.2,354.7,977.0,602.5,276.1,779.9,922.9,562.8,743.5,476.7,364.3,397.9,736.3,826.8,366.6,536.0,897.3,898.8,616.3,911.5,753.7,501.9,645.1,600.8,643.2,540.4,321.0,914.7,591.0,500.5,577.0,1008.0,297.1,313.0,380.8,330.9,602.5,848.3,500.9,964.1,537.5,611.8
2026-06-02 14:15:00,989.6,1007.9,364.4,992.7,561.3,288.7,844.1,896.7,556.0,711.6,484.1,371.1,387.0,748.9,853.2,358.2,505.7,912.7,922.4,609.6,945.0,833.2,520.5,646.3,607.8,642.7,546.1,329.5,888.2,564.1,503.0,616.5,970.3,316.6,335.1,397.7,334.4,594.8,851.6,500.9,940.0,565.0,565.3
2026-06-02 14:20:00,923.5,1094.9,345.3,954.7,578.5,300.7,755.1,888.9,544.6,702.8,485.5,356.1,387.4,729.1,861.6,376.1,542.4,935.8,936.0,658.6,935.7,758.6,518.6,717.1,600.0,663.0,569.2,307.8,906.2,573.6,517.9,641.9,973.0,308.7,313.3,383.1,350.3,634.9,889.0,511.0,920.9,562.7,600.7
2026-06-02 14:25:00,997.2,1008.5,357.0,971.2,599.1,290.3,810.9,921.7,587.8,762.8,487.4,374.1,393.5,716.7,851.6,360.6,516.9,965.2,899.8,610.0,941.5,791.5,512.4,672.5,577.0,631.7,560.5,321.5,965.2,609.7,494.5,636.8,1003.0,311.2,326.8,394.1,353.2,584.2,886.8,479.4,1024.5,553.8,623.8
2026-06-02 14:30:00,990.5,1091.8,356.9,976.7,598.7,311.6,778.0,954.0,612.0,743.8,457.6,367.3,399.5,765.7,833.6,360.2,524.4,925.4,912.1,616.9,987.7,769.6,514.6,695.1,569.9,672.6,531.8,316.0,966.3,599.2,536.9,585.9,981.8,311.5,345.4,388.6,330.3,589.4,825.8,500.5,968.4,568.4,648.9
2026-06-02 14:35:00,936.8,1035.2,382.4,1032.8,601.3,298.0,800.9,921.6,551.2,751.6,448.8,349.1,395.7,782.7,879.9,356.2,549.3,942.5,887.5,637.5,1005.9,795.8,492.4,696.8,628.1,659.1,572.7,319.9,923.7,582.5,505.0,631.1,942.3,319.1,323.7,394.8,354.9,602.7,846.7,508.1,926.5,598.2,592.6
2026-06-02 14:40:00,989.0,1126.3,361.9,904.4,645.5,300.7,798.6,905.8,564.5,742.1,482.9,366.6,394.9,727.8,880.6,368.0,505.4,928.1,915.0,647.0,898.1,768.6,551.6,685.4,606.5,653.2,571.5,317.5,935.4,597.1,532.0,645.3,1044.2,329.5,351.9,383.6,335.3,609.1,876.0,522.3,1020.6,589.9,617.5
2026-06-02 14:45:00,1006.1,1087.2,378.9,965.5,610.4,311.6,793.6,915.4,596.1,732.0,490.2,368.3,397.3,760.2,877.7,369.7,512.1,951.1,982.1,663.9,964.2,773.8,496.2,666.3,606.7,651.4,567.4,317.9,873.3,625.2,527.0,621.6,960.4,333.9,312.4,392.3,335.6,607.4,816.1,506.2,989.2,560.0,591.1
2026-06-02 14:50:00,1017.3,1041.7,365.4,999.8,623.1,301.3,822.5,914.2,584.2,730.0,493.8,382.3,396.8,749.7,845.4,379.1,525.8,983.9,954.6,641.5,968.2,789.4,539.1,699.4,640.8,708.9,594.3,313.8,973.6,570.4,513.4,630.0,1037.9,328.1,346.9,407.8,330.8,604.0,875.5,526.8,1007.8,576.5,623.7
2026-06-02 14:55:00,1011.3,1063.6,369.7,972.7,600.3,306.1,761.9,911.5,601.8,755.7,479.7,376.7,388.4,784.1,836.6,373.3,531.0,960.8,909.0,688.9,1017.0,789.8,536.0,669.5,591.1,671.4,568.9,312.4,965.4,578.7,532.4,644.5,1030.3,320.2,323.7,384.3,349.7,616.1,849.8,506.6,1019.3,600.1,650.8
2026-06-02 15:00:00,1020.1,1112.1,374.2,1003.4,591.1,314.4,821.7,974.3,587.5,766.0,445.7,390.4,411.5,773.6,877.8,397.8,578.1,951.4,989.5,648.7,945.3,800.1,534.2,707.9,566.9,673.4,578.1,334.8,958.6,590.9,529.6,651.1,1069.6,328.6,337.2,394.5,341.3,619.2,875.6,527.8,1049.8,603.2,652.3
2026-06-02 15:05:00,1061.3,1127.1,393.7,1013.2,606.9,294.2,831.5,898.3,581.4,741.9,480.6,380.9,393.1,849.1,904.8,381.3,523.8,964.9,959.2,645.4,904.7,824.9,541.5,677.1,582.8,695.7,581.1,309.0,935.9,608.2,502.3,652.5,1045.1,302.8,342.8,383.1,362.3,609.4,882.1,522.7,1034.1,600.9,637.4
2026-06-02 15:10:00,1059.0,1096.3,359.7,1002.7,629.4,306.8,803.9,955.2,590.1,792.5,484.7,369.6,401.2,769.2,912.5,366.9,519.5,946.9,976.6,646.8,1023.9,863.0,533.9,693.2,609.5,663.9,590.7,326.5,959.1,624.8,531.7,662.7,1006.4,329.8,339.2,404.8,340.3,645.9,839.5,524.7,987.1,624.0,637.0
2026-06-02 15:15:00,938.0,1106.0,368.3,1030.8,627.3,318.9,880.7,924.1,554.0,744.5,496.1,376.2,375.7,816.6,905.3,367.8,528.1,945.6,971.4,656.8,1033.6,806.7,558.6,696.9,624.6,707.7,574.2,327.4,1003.5,595.9,515.6,656.2,1063.6,329.3,341.0,374.5,358.9,622.4,955.7,571.8,999.1,620.5,696.1
2026-06-02 15:20:00,1021.1,1135.5,363.0,1054.2,630.8,313.5,831.9,890.8,578.8,720.5,500.3,373.9,398.7,823.4,882.5,388.1,549.9,1014.6,973.8,652.0,955.8,801.2,529.2,739.7,651.8,687.0,569.5,328.9,975.5,595.3,546.4,643.0,1024.3,312.0,330.3,392.4,339.7,611.4,881.2,530.7,997.2,606.7,645.2
2026-06-02 15:25:00,1030.3,1120.3,375.0,1033.2,622.9,328.6,845.6,931.6,619.2,716.0,494.5,384.5,389.0,802.1,877.8,372.3,557.0,1032.4,908.0,694.2,1011.2,830.4,559.4,661.7,644.9,662.5,600.6,337.5,1045.0,590.9,538.4,649.7,1010.4,323.1,361.8,409.7,365.0,641.9,938.8,532.0,1032.3,608.2,642.4
2026-06-02 15:30:00,985.1,1077.9,380.2,1032.2,623.5,301.5,841.2,926.2,626.6,719.9,474.6,380.8,391.4,794.8,904.1,393.1,540.1,935.9,1002.2,661.5,1066.8,813.1,545.7,768.0,583.8,683.7,602.6,328.7,995.5,600.1,557.4,646.2,988.8,333.3,335.9,397.7,356.8,583.4,860.1,518.5,1066.1,620.5,645.9
2026-06-02 15:35:00,1046.8,1099.2,372.8,1047.0,630.7,302.2,859.1,963.1,633.6,752.2,470.0,374.2,433.7,800.8,909.5,398.7,555.1,1011.5,907.9,682.3,991.7,797.6,552.8,704.4,689.2,675.5,611.9,340.5,948.1,607.6,533.9,655.5,1047.5,336.1,337.6,379.9,360.2,602.8,890.6,560.4,1033.5,588.5,631.6
2026-06-02 15:40:00,1086.9,1139.9,385.1,1057.8,651.7,327.6,900.1,954.4,619.1,759.8,494.7,382.8,408.5,803.4,945.4,401.3,590.3,1025.1,1007.1,666.6,1032.6,869.7,556.2,723.3,631.5,703.9,599.8,355.6,965.7,581.6,526.2,678.9,1002.9,343.8,351.4,394.1,354.9,622.7,933.8,537.9,1043.2,636.7,673.2
2026-06-02 15:45:00,1017.0,1178.3,371.8,1008.1,657.6,330.4,935.7,927.6,572.6,784.5,477.3,389.4,421.7,835.2,907.0,382.5,561.5,968.3,983.6,666.2,1049.8,848.9,563.0,739.2,666.6,689.2,566.1,335.8,959.5,613.4,531.7,654.8,1107.0,352.8,346.9,397.1,356.0,607.1,909.1,548.8,1047.1,610.6,681.1
2026-06-02 15:50:00,1065.3,1196.9,385.4,1084.0,625.6,322.0,895.7,1004.8,605.6,771.9,512.7,373.9,418.6,791.2,914.5,405.9,569.5,996.0,1008.5,716.1,993.8,855.3,577.1,741.5,657.2,690.7,601.7,318.4,1007.9,606.0,584.8,694.6,1015.6,336.4,365.2,426.7,367.6,647.4,941.4,537.8,1056.7,661.0,684.1
2026-06-02 15:55:00,1028.6,1172.8,413.8,1060.1,663.5,329.7,909.9,999.4,645.4,796.1,468.0,390.7,421.6,813.2,988.3,401.1,599.4,998.3,991.4,728.9,1024.7,805.0,570.6,757.3,650.4,720.2,602.6,339.4,1018.7,624.3,603.4,655.5,1058.1,328.2,352.5,419.3,383.8,649.9,940.3,561.0,1102.9,608.2,691.0
2026-06-02 16:00:00,1039.1,1160.2,406.0,1120.8,639.4,334.9,931.9,1019.5,654.5,781.5,503.9,370.2,408.5,814.8,979.8,392.3,558.6,1079.9,1020.2,724.2,993.1,842.9,589.9,756.4,649.4,719.0,627.7,340.2,1037.1,660.9,588.0,681.9,1063.6,350.2,360.2,422.9,354.4,669.6,902.9,571.8,1076.4,651.4,666.7
2026-06-02 16:05:00,1110.0,1180.1,405.1,1104.3,664.9,321.4,898.0,985.8,653.2,784.9,502.6,403.3,432.4,783.6,916.7,399.9,560.7,1078.4,992.1,668.8,1044.6,824.8,594.4,792.8,635.9,748.3,628.1,348.7,977.9,600.0,530.5,697.0,1084.0,357.0,363.6,398.8,364.1,630.4,962.9,580.2,1127.0,608.7,678.9
2026-06-02 16:10:00,1047.8,1134.7,392.2,1128.3,655.3,324.2,938.7,983.4,626.6,775.2,497.2,398.3,424.7,852.4,988.7,409.9,569.0,1004.8,1002.0,673.5,1028.1,864.0,584.1,767.9,636.1,751.7,623.5,325.7,1002.8,650.4,534.5,691.1,1054.0,358.9,375.0,416.4,363.0,655.8,947.6,558.2,1077.7,637.7,709.4
2026-06-02 16:15:00,1081.7,1155.9,387.2,1061.6,693.5,335.0,923.0,1011.0,609.8,827.0,488.8,413.1,416.4,862.1,920.3,398.3,571.3,993.8,1007.4,744.9,1062.8,871.0,592.9,753.0,662.1,731.8,577.4,351.8,1027.7,663.7,540.8,645.8,1122.5,352.6,360.7,438.3,355.0,673.1,893.4,552.0,1100.6,660.9,679.2
2026-06-02 16:20:00,1008.5,1135.5,393.4,1087.1,657.3,343.9,910.6,978.6,637.6,760.9,474.1,382.5,421.0,824.0,945.2,412.5,551.9,1069.5,1052.9,699.2,1079.1,873.7,618.6,747.3,641.4,745.7,604.0,346.0,1036.2,651.1,572.6,688.1,1094.1,370.7,350.1,432.4,356.8,654.9,939.0,552.5,1097.3,673.9,680.4
2026-06-02 16:25:00,1129.4,1123.3,408.0,1062.5,672.4,324.8,921.3,1005.5,642.3,809.3,500.0,411.2,417.8,870.5,953.6,428.9,589.6,1068.5,1015.8,676.7,1105.7,855.3,560.4,750.9,706.4,707.7,616.1,360.9,953.7,639.8,595.8,671.5,1091.0,348.9,361.7,417.1,367.8,674.7,956.3,565.4,1117.1,675.5,715.8
2026-06-02 16:30:00,1089.9,1181.1,420.4,1084.3,684.1,336.3,866.6,1002.0,676.1,802.2,502.9,410.9,422.1,808.3,965.8,425.4,594.3,1096.9,959.2,729.8,1138.0,852.7,606.0,798.1,678.8,758.7,620.1,348.9,1008.6,658.6,576.2,660.6,1072.8,370.7,385.6,436.0,373.7,657.0,936.8,570.7,1129.0,674.5,681.3
2026-06-02 16:35:00,1065.2,1177.9,422.0,1153.3,657.2,337.5,929.7,968.7,653.9,830.3,530.7,399.6,422.9,853.4,991.2,416.7,590.5,1029.7,982.2,709.1,1072.1,872.0,616.0,813.1,723.4,756.6,633.2,365.8,954.2,645.8,564.7,693.5,1114.5,343.4,378.9,411.9,396.5,688.8,942.3,576.8,1115.3,679.0,676.7
2026-06-02 16:40:00,1089.7,1197.3,419.6,1164.8,676.2,345.9,883.5,1022.7,653.5,815.4,504.3,399.3,430.4,853.6,981.1,420.8,601.6,1092.7,1017.2,720.3,1056.8,888.3,598.0,799.9,675.4,773.1,661.8,342.3,971.0,654.7,546.1,663.8,1144.3,333.4,373.0,419.8,393.9,651.2,955.7,554.1,1207.9,682.8,681.2
2026-06-02 16:45:00,1025.7,1193.6,403.5,1079.8,674.9,343.1,885.7,1010.9,658.4,820.8,526.4,392.8,450.0,863.1,1000.9,413.3,605.0,1051.9,1036.9,661.0,1056.2,865.1,625.5,706.3,675.8,748.9,652.2,360.8,949.0,635.6,557.0,695.3,1188.8,347.0,380.0,408.9,375.3,639.1,896.5,571.6,1171.5,655.8,762.9
2026-06-02 16:50:00,1108.5,1183.9,413.7,1105.8,672.3,339.0,941.1,1022.5,668.6,818.8,502.1,391.8,414.4,866.7,975.6,415.7,579.8,1101.7,977.0,701.7,1038.1,856.9,624.4,731.4,703.9,753.1,623.2,352.1,968.0,612.7,563.2,720.7,1070.0,355.4,378.3,434.4,395.9,666.5,937.5,552.6,1104.3,661.1,729.3
2026-06-02 16:55:00,1059.3,1195.5,409.9,1121.3,676.1,359.1,908.7,1046.8,676.9,864.8,532.9,401.3,447.0,866.1,1003.1,404.7,612.0,1086.2,1064.9,728.7,1083.9,859.0,587.9,787.8,689.7,757.3,628.4,359.4,941.8,654.2,576.3,696.9,1097.4,363.5,392.5,446.7,379.9,676.2,932.7,568.2,1170.2,683.9,723.3
2026-06-02 17:00:00,1061.9,1174.6,411.9,1146.0,710.3,341.8,944.2,1080.7,653.6,835.0,492.9,397.3,429.7,861.4,998.7,429.5,620.1,1155.6,1002.0,694.6,1053.8,865.9,590.1,787.6,718.9,801.0,630.1,396.7,947.8,680.6,552.6,685.7,1039.4,355.1,389.4,428.1,390.4,690.9,964.5,594.6,1168.2,693.7,691.8
2026-06-02 17:05:00,1051.2,1190.4,440.1,1068.6,677.0,345.7,952.5,1019.6,650.4,889.3,564.8,435.1,453.5,871.9,958.8,437.0,583.5,1113.7,1007.9,733.8,1086.2,871.8,604.9,795.5,732.2,778.4,649.2,358.3,953.8,623.7,567.1,686.9,1125.1,368.5,384.3,442.1,397.5,695.2,926.8,566.9,1083.9,669.6,724.2
2026-06-02 17:10:00,1046.5,1149.7,393.0,1075.4,702.9,333.2,957.7,1040.8,703.1,851.3,532.2,398.8,434.9,913.7,1019.0,429.2,642.8,1094.1,956.2,678.9,1039.1,854.8,584.7,828.3,728.3,740.9,670.7,366.7,986.7,629.3,564.2,708.6,1057.3,376.0,400.2,434.5,420.9,675.1,996.9,555.6,1057.7,662.7,751.4
2026-06-02 17:15:00,1085.1,1187.4,412.1,1147.6,699.3,343.5,930.3,1032.1,645.5,849.6,492.5,421.9,447.3,865.3,1011.0,420.5,595.6,1114.6,1024.8,703.4,1053.2,872.0,644.7,830.4,737.1,794.4,677.2,360.1,976.0,629.5,560.3,682.6,1111.1,374.5,405.2,440.1,401.3,673.0,924.3,576.4,1137.3,662.8,724.0
2026-06-02 17:20:00,1068.6,1196.6,430.0,1065.7,665.1,357.5,985.6,1034.8,715.9,850.0,529.0,427.9,442.2,942.9,989.9,434.4,600.1,1111.9,976.0,739.4,1080.8,916.1,610.4,808.7,728.5,772.1,653.9,371.3,923.9,598.2,550.9,678.3,1141.9,370.6,382.4,436.3,382.5,731.7,907.8,585.3,1125.7,658.0,693.5
