time,pump_id,pumps_on,flow_m3h,wet_well_level_m
2026-06-03 17:05:00,PS03,1,894.9,1.54
2026-06-03 17:10:00,PS03,2,1557.8,1.54
2026-06-03 17:15:00,PS03,2,1697.7,1.57
2026-06-03 17:20:00,PS03,1,879.7,1.6
2026-06-03 17:25:00,PS03,1,892.6,1.68
2026-06-03 17:30:00,PS03,1,868.9,1.68
2026-06-03 17:35:00,PS03,2,1547.2,1.66
2026-06-03 17:40:00,PS03,1,875.9,1.61
2026-06-03 17:45:00,PS03,1,869.9,1.78
2026-06-03 17:50:00,PS03,2,1785.5,1.61
2026-06-03 17:55:00,PS03,2,1578.7,1.6
2026-06-03 18:00:00,PS03,1,832.8,1.7
2026-06-03 18:05:00,PS03,2,1636.8,1.6
2026-06-03 18:10:00,PS03,1,858.6,1.65
2026-06-03 18:15:00,PS03,2,1573.4,1.61
2026-06-03 18:20:00,PS03,2,1541.5,1.68
2026-06-03 18:25:00,PS03,2,1615.3,1.76
2026-06-03 18:30:00,PS03,2,1725.0,1.68
2026-06-03 18:35:00,PS03,2,1702.5,1.74
2026-06-03 18:40:00,PS03,1,805.2,1.7
2026-06-03 18:45:00,PS03,2,1690.5,1.62
2026-06-03 18:50:00,PS03,2,1673.4,1.64
2026-06-03 18:55:00,PS03,1,807.2,1.73
2026-06-03 19:00:00,PS03,2,1535.4,1.67
2026-06-03 19:05:00,PS03,2,1666.2,1.59
2026-06-03 19:10:00,PS03,1,766.3,1.71
2026-06-03 19:15:00,PS03,1,860.5,1.78
2026-06-03 19:20:00,PS03,2,1587.8,1.76
2026-06-03 19:25:00,PS03,2,1615.5,1.7
2026-06-03 19:30:00,PS03,1,780.2,1.79
2026-06-03 19:35:00,PS03,1,840.4,1.67
2026-06-03 19:40:00,PS03,1,780.5,1.64
2026-06-03 19:45:00,PS03,2,1648.5,1.71
2026-06-03 19:50:00,PS03,2,1709.8,1.66
2026-06-03 19:55:00,PS03,1,895.9,1.76
2026-06-03 20:00:00,PS03,2,1668.4,1.67
2026-06-03 20:05:00,PS03,2,1591.5,1.65
2026-06-03 20:10:00,PS03,1,857.6,1.6
2026-06-03 20:15:00,PS03,1,806.4,1.69
2026-06-03 20:20:00,PS03,2,1605.1,1.73
2026-06-03 20:25:00,PS03,1,850.7,1.71
2026-06-03 20:30:00,PS03,2,1545.8,1.66
2026-06-03 20:35:00,PS03,2,1635.0,1.63
2026-06-03 20:40:00,PS03,1,814.6,1.61
2026-06-03 20:45:00,PS03,2,1571.3,1.7
2026-06-03 20:50:00,PS03,1,846.8,1.63
2026-06-03 20:55:00,PS03,1,869.3,1.55
2026-06-03 21:00:00,PS03,1,806.5,1.81
2026-06-03 21:05:00,PS03,2,1630.9,1.65
2026-06-03 21:10:00,PS03,2,1632.5,1.63
2026-06-03 21:15:00,PS03,1,843.7,1.58
2026-06-03 21:20:00,PS03,1,868.5,1.64
2026-06-03 21:25:00,PS03,1,784.5,1.58
2026-06-03 21:30:00,PS03,1,767.1,1.6
2026-06-03 21:35:00,PS03,2,1730.5,1.62
2026-06-03 21:40:00,PS03,1,811.3,1.54
2026-06-03 21:45:00,PS03,2,1671.4,1.54
2026-06-03 21:50:00,PS03,1,854.5,1.56
2026-06-03 21:55:00,PS03,2,1798.1,1.61
2026-06-03 22:00:00,PS03,1,868.3,1.59
2026-06-03 22:05:00,PS03,2,1618.1,1.56
2026-06-03 22:10:00,PS03,1,789.9,1.58
2026-06-03 22:15:00,PS03,1,837.7,1.53
2026-06-03 22:20:00,PS03,1,832.5,1.58
2026-06-03 22:25:00,PS03,1,781.7,1.54
2026-06-03 22:30:00,PS03,1,826.8,1.59
2026-06-03 22:35:00,PS03,1,895.1,1.52
2026-06-03 22:40:00,PS03,1,837.9,1.52
2026-06-03 22:45:00,PS03,1,898.8,1.56
2026-06-03 22:50:00,PS03,2,1583.2,1.59
2026-06-03 22:55:00,PS03,1,842.5,1.6
2026-06-03 23:00:00,PS03,1,778.4,1.52
2026-06-03 23:05:00,PS03,1,865.4,1.49
2026-06-03 23:10:00,PS03,1,804.5,1.54
2026-06-03 23:15:00,PS03,1,894.4,1.52
2026-06-03 23:20:00,PS03,1,768.4,1.5
2026-06-03 23:25:00,PS03,1,841.2,1.52
2026-06-03 23:30:00,PS03,1,860.0,1.52
2026-06-03 23:35:00,PS03,1,823.2,1.48
2026-06-03 23:40:00,PS03,1,895.3,1.55
2026-06-03 23:45:00,PS03,1,805.5,1.58
2026-06-03 23:50:00,PS03,1,768.2,1.52
2026-06-03 23:55:00,PS03,1,857.4,1.54
2026-06-01 00:00:00,PS04,1,1098.0,1.16
2026-06-01 00:05:00,PS04,1,1082.0,1.09
2026-06-01 00:10:00,PS04,1,1197.7,1.16
2026-06-01 00:15:00,PS04,1,1081.6,1.04
2026-06-01 00:20:00,PS04,1,1182.8,1.13
2026-06-01 00:25:00,PS04,1,1089.3,1.1
2026-06-01 00:30:00,PS04,1,1150.9,1.1
2026-06-01 00:35:00,PS04,1,1107.4,1.19
2026-06-01 00:40:00,PS04,1,1126.7,1.08
2026-06-01 00:45:00,PS04,1,1182.5,1.18
2026-06-01 00:50:00,PS04,1,1150.0,1.23
2026-06-01 00:55:00,PS04,1,1164.2,1.05
2026-06-01 01:00:00,PS04,1,1101.4,1.07
2026-06-01 01:05:00,PS04,0,0.0,1.11
2026-06-01 01:10:00,PS04,1,1185.8,1.11
2026-06-01 01:15:00,PS04,1,1195.9,1.18
2026-06-01 01:20:00,PS04,1,1071.4,1.17
2026-06-01 01:25:00,PS04,1,1177.2,1.09
2026-06-01 01:30:00,PS04,1,1120.5,1.08
2026-06-01 01:35:00,PS04,0,0.0,1.11
2026-06-01 01:40:00,PS04,1,1024.6,1.13
2026-06-01 01:45:00,PS04,1,1164.1,1.08
2026-06-01 01:50:00,PS04,0,0.0,1.07
2026-06-01 01:55:00,PS04,1,1057.4,1.1
2026-06-01 02:00:00,PS04,1,1021.3,1.11
2026-06-01 02:05:00,PS04,1,1078.8,1.12
2026-06-01 02:10:00,PS04,1,1184.3,1.04
2026-06-01 02:15:00,PS04,1,1176.1,1.12
2026-06-01 02:20:00,PS04,1,1098.9,1.08
2026-06-01 02:25:00,PS04,1,1167.1,1.14
2026-06-01 02:30:00,PS04,1,1072.7,1.09
2026-06-01 02:35:00,PS04,1,1123.5,1.17
2026-06-01 02:40:00,PS04,1,1140.9,1.15
2026-06-01 02:45:00,PS04,1,1040.3,1.22
2026-06-01 02:50:00,PS04,1,1048.1,1.17
2026-06-01 02:55:00,PS04,1,1035.0,1.15
2026-06-01 03:00:00,PS04,1,1199.3,1.17
2026-06-01 03:05:00,PS04,1,1090.0,1.17
2026-06-01 03:10:00,PS04,1,1076.9,1.14
2026-06-01 03:15:00,PS04,1,1082.2,1.16
2026-06-01 03:20:00,PS04,0,0.0,1.15
2026-06-01 03:25:00,PS04,1,1024.6,1.16
2026-06-01 03:30:00,PS04,1,1187.0,1.16
2026-06-01 03:35:00,PS04,0,0.0,1.16
2026-06-01 03:40:00,PS04,1,1116.9,1.2
2026-06-01 03:45:00,PS04,1,1082.3,1.22
2026-06-01 03:50:00,PS04,1,1025.2,1.25
2026-06-01 03:55:00,PS04,0,0.0,1.16
2026-06-01 04:00:00,PS04,1,1114.8,1.13
2026-06-01 04:05:00,PS04,1,1020.9,1.24
2026-06-01 04:10:00,PS04,1,1146.6,1.3
2026-06-01 04:15:00,PS04,1,1096.2,1.24
2026-06-01 04:20:00,PS04,1,1091.0,1.19
2026-06-01 04:25:00,PS04,1,1031.1,1.23
2026-06-01 04:30:00,PS04,1,1141.1,1.22
2026-06-01 04:35:00,PS04,1,1136.7,1.21
2026-06-01 04:40:00,PS04,1,1194.4,1.17
2026-06-01 04:45:00,PS04,1,1039.4,1.28
2026-06-01 04:50:00,PS04,1,1190.2,1.18
2026-06-01 04:55:00,PS04,1,1106.1,1.27
2026-06-01 05:00:00,PS04,1,1029.7,1.26
2026-06-01 05:05:00,PS04,1,1156.0,1.31
2026-06-01 05:10:00,PS04,1,1094.4,1.27
2026-06-01 05:15:00,PS04,1,1036.2,1.1
2026-06-01 05:20:00,PS04,1,1042.8,1.16
2026-06-01 05:25:00,PS04,1,1193.4,1.23
2026-06-01 05:30:00,PS04,1,1137.7,1.32
2026-06-01 05:35:00,PS04,1,1191.5,1.22
2026-06-01 05:40:00,PS04,1,1159.7,1.16
2026-06-01 05:45:00,PS04,1,1132.7,1.27
2026-06-01 05:50:00,PS04,1,1041.4,1.31
2026-06-01 05:55:00,PS04,1,1101.0,1.2
2026-06-01 06:00:00,PS04,1,1063.3,1.2
2026-06-01 06:05:00,PS04,1,1048.8,1.32
2026-06-01 06:10:00,PS04,1,1108.9,1.18
2026-06-01 06:15:00,PS04,1,1076.4,1.2
2026-06-01 06:20:00,PS04,1,1191.6,1.19
2026-06-01 06:25:00,PS04,1,1025.2,1.24
2026-06-01 06:30:00,PS04,1,1025.1,1.23
2026-06-01 06:35:00,PS04,1,1132.4,1.2
2026-06-01 06:40:00,PS04,1,1036.7,1.27
2026-06-01 06:45:00,PS04,1,1119.7,1.28
2026-06-01 06:50:00,PS04,1,1166.8,1.29
2026-06-01 06:55:00,PS04,1,1042.6,1.24
2026-06-01 07:00:00,PS04,1,1032.7,1.27
2026-06-01 07:05:00,PS04,1,1191.3,1.18
2026-06-01 07:10:00,PS04,1,1174.8,1.26
2026-06-01 07:15:00,PS04,1,1064.4,1.27
2026-06-01 07:20:00,PS04,1,1106.8,1.19
2026-06-01 07:25:00,PS04,1,1047.8,1.27
2026-06-01 07:30:00,PS04,1,1170.9,1.24
2026-06-01 07:35:00,PS04,0,0.0,1.24
2026-06-01 07:40:00,PS04,1,1169.4,1.27
2026-06-01 07:45:00,PS04,1,1064.6,1.22
2026-06-01 07:50:00,PS04,1,1039.8,1.28
2026-06-01 07:55:00,PS04,1,1058.4,1.17
2026-06-01 08:00:00,PS04,1,1117.3,1.19
2026-06-01 08:05:00,PS04,1,1179.3,1.21
2026-06-01 08:10:00,PS04,1,1026.9,1.18
2026-06-01 08:15:00,PS04,0,0.0,1.22
2026-06-01 08:20:00,PS04,1,1119.6,1.2
2026-06-01 08:25:00,PS04,1,1036.3,1.2
2026-06-01 08:30:00,PS04,1,1082.6,1.19
2026-06-01 08:35:00,PS04,1,1087.3,1.23
2026-06-01 08:40:00,PS04,1,1107.8,1.2
2026-06-01 08:45:00,PS04,0,0.0,1.23
2026-06-01 08:50:00,PS04,1,1064.3,1.19
2026-06-01 08:55:00,PS04,1,1079.0,1.11
2026-06-01 09:00:00,PS04,1,1097.9,1.24
2026-06-01 09:05:00,PS04,1,1090.6,1.18
2026-06-01 09:10:00,PS04,1,1149.0,1.21
2026-06-01 09:15:00,PS04,1,1028.2,1.2
2026-06-01 09:20:00,PS04,1,1046.6,1.3
2026-06-01 09:25:00,PS04,1,1044.9,1.07
2026-06-01 09:30:00,PS04,1,1116.4,1.17
2026-06-01 09:35:00,PS04,1,1035.3,1.21
2026-06-01 09:40:00,PS04,1,1033.5,1.11
2026-06-01 09:45:00,PS04,1,1160.6,1.19
2026-06-01 09:50:00,PS04,1,1196.5,1.1
2026-06-01 09:55:00,PS04,1,1026.5,1.19
2026-06-01 10:00:00,PS04,1,1050.9,1.19
2026-06-01 10:05:00,PS04,1,1111.6,1.22
2026-06-01 10:10:00,PS04,1,1182.0,1.2
2026-06-01 10:15:00,PS04,1,1110.7,1.14
2026-06-01 10:20:00,PS04,1,1088.3,1.19
2026-06-01 10:25:00,PS04,1,1171.1,1.2
2026-06-01 10:30:00,PS04,1,1158.7,1.14
2026-06-01 10:35:00,PS04,0,0.0,1.24
2026-06-01 10:40:00,PS04,1,1062.1,1.21
2026-06-01 10:45:00,PS04,1,1137.0,1.1
2026-06-01 10:50:00,PS04,0,0.0,1.18
2026-06-01 10:55:00,PS04,1,1102.1,1.14
2026-06-01 11:00:00,PS04,1,1171.0,1.08
2026-06-01 11:05:00,PS04,1,1163.2,1.15
2026-06-01 11:10:00,PS04,1,1119.9,1.16
2026-06-01 11:15:00,PS04,1,1158.6,1.29
2026-06-01 11:20:00,PS04,1,1032.1,1.15
2026-06-01 11:25:00,PS04,0,0.0,1.18
2026-06-01 11:30:00,PS04,0,0.0,1.18
2026-06-01 11:35:00,PS04,1,1153.5,1.16
2026-06-01 11:40:00,PS04,1,1045.9,1.19
2026-06-01 11:45:00,PS04,1,1058.4,1.14
2026-06-01 11:50:00,PS04,1,1059.5,1.13
2026-06-01 11:55:00,PS04,1,1143.1,1.14
2026-06-01 12:00:00,PS04,1,1070.5,1.12
2026-06-01 12:05:00,PS04,1,1043.7,1.21
2026-06-01 12:10:00,PS04,1,1121.3,1.19
2026-06-01 12:15:00,PS04,1,1084.2,1.16
2026-06-01 12:20:00,PS04,1,1106.5,1.2
2026-06-01 12:25:00,PS04,1,1151.5,1.15
2026-06-01 12:30:00,PS04,1,1061.7,1.04
2026-06-01 12:35:00,PS04,1,1183.2,1.15
2026-06-01 12:40:00,PS04,1,1149.3,1.22
2026-06-01 12:45:00,PS04,1,1167.3,1.24
2026-06-01 12:50:00,PS04,1,1094.3,1.12
2026-06-01 12:55:00,PS04,1,1125.6,1.15
2026-06-01 13:00:00,PS04,1,1161.2,1.23
2026-06-01 13:05:00,PS04,1,1028.5,1.11
2026-06-01 13:10:00,PS04,1,1086.0,1.17
2026-06-01 13:15:00,PS04,1,1040.7,1.2
2026-06-01 13:20:00,PS04,0,0.0,1.25
2026-06-01 13:25:00,PS04,1,1194.9,1.16
2026-06-01 13:30:00,PS04,1,1182.6,1.12
2026-06-01 13:35:00,PS04,1,1185.4,1.15
2026-06-01 13:40:00,PS04,1,1087.5,1.31
2026-06-01 13:45:00,PS04,1,1113.7,1.21
2026-06-01 13:50:00,PS04,0,0.0,1.25
2026-06-01 13:55:00,PS04,1,1085.8,1.19
2026-06-01 14:00:00,PS04,1,1022.6,1.16
2026-06-01 14:05:00,PS04,1,1126.3,1.14
2026-06-01 14:10:00,PS04,1,1166.4,1.18
2026-06-01 14:15:00,PS04,1,1091.5,1.24
2026-06-01 14:20:00,PS04,1,1173.1,1.13
2026-06-01 14:25:00,PS04,1,1100.4,1.25
2026-06-01 14:30:00,PS04,0,0.0,1.13
2026-06-01 14:35:00,PS04,1,1022.1,1.19
2026-06-01 14:40:00,PS04,1,1131.7,1.2
2026-06-01 14:45:00,PS04,1,1072.9,1.23
2026-06-01 14:50:00,PS04,1,1164.3,1.19
2026-06-01 14:55:00,PS04,1,1020.3,1.23
2026-06-01 15:00:00,PS04,1,1039.7,1.2
2026-06-01 15:05:00,PS04,1,1167.2,1.23
2026-06-01 15:10:00,PS04,1,1100.3,1.21
2026-06-01 15:15:00,PS04,1,1068.3,1.21
2026-06-01 15:20:00,PS04,1,1023.4,1.21
2026-06-01 15:25:00,PS04,1,1084.6,1.21
2026-06-01 15:30:00,PS04,1,1163.0,1.27
2026-06-01 15:35:00,PS04,1,1115.4,1.23
2026-06-01 15:40:00,PS04,1,1041.2,1.23
2026-06-01 15:45:00,PS04,1,1087.0,1.19
2026-06-01 15:50:00,PS04,1,1082.1,1.33
2026-06-01 15:55:00,PS04,1,1039.0,1.3
2026-06-01 16:00:00,PS04,1,1086.4,1.17
2026-06-01 16:05:00,PS04,1,1044.9,1.25
2026-06-01 16:10:00,PS04,1,1148.1,1.29
2026-06-01 16:15:00,PS04,1,1060.8,1.26
2026-06-01 16:20:00,PS04,1,1071.9,1.23
2026-06-01 16:25:00,PS04,0,0.0,1.2
2026-06-01 16:30:00,PS04,1,1163.1,1.25
2026-06-01 16:35:00,PS04,1,1187.3,1.19
2026-06-01 16:40:00,PS04,1,1054.7,1.2
2026-06-01 16:45:00,PS04,1,1114.9,1.21
2026-06-01 16:50:00,PS04,1,1183.8,1.25
2026-06-01 16:55:00,PS04,1,1189.8,1.3
2026-06-01 17:00:00,PS04,1,1044.9,1.2
2026-06-01 17:05:00,PS04,1,1127.9,1.21
2026-06-01 17:10:00,PS04,1,1110.9,1.29
2026-06-01 17:15:00,PS04,1,1093.6,1.18
2026-06-01 17:20:00,PS04,1,1166.7,1.09
2026-06-01 17:25:00,PS04,1,1024.7,1.33
2026-06-01 17:30:00,PS04,1,1171.5,1.28
2026-06-01 17:35:00,PS04,1,1062.3,1.27
2026-06-01 17:40:00,PS04,1,1045.9,1.26
2026-06-01 17:45:00,PS04,1,1133.5,1.23
2026-06-01 17:50:00,PS04,1,1189.5,1.14
2026-06-01 17:55:00,PS04,1,1113.3,1.22
2026-06-01 18:00:00,PS04,1,1193.5,1.22
2026-06-01 18:05:00,PS04,1,1130.5,1.21
2026-06-01 18:10:00,PS04,1,1127.3,1.24
2026-06-01 18:15:00,PS04,1,1053.5,1.3
2026-06-01 18:20:00,PS04,1,1046.7,1.22
2026-06-01 18:25:00,PS04,1,1133.4,1.21
2026-06-01 18:30:00,PS04,1,1031.2,1.3
2026-06-01 18:35:00,PS04,1,1195.2,1.18
2026-06-01 18:40:00,PS04,1,1070.1,1.23
2026-06-01 18:45:00,PS04,1,1103.4,1.22
2026-06-01 18:50:00,PS04,1,1052.8,1.18
2026-06-01 18:55:00,PS04,1,1101.0,1.2
2026-06-01 19:00:00,PS04,1,1061.6,1.21
2026-06-01 19:05:00,PS04,0,0.0,1.24
2026-06-01 19:10:00,PS04,1,1031.4,1.19
2026-06-01 19:15:00,PS04,1,1094.9,1.2
2026-06-01 19:20:00,PS04,1,1158.2,1.24
2026-06-01 19:25:00,PS04,1,1179.2,1.19
2026-06-01 19:30:00,PS04,1,1194.1,1.16
2026-06-01 19:35:00,PS04,1,1030.3,1.34
2026-06-01 19:40:00,PS04,1,1043.7,1.21
2026-06-01 19:45:00,PS04,1,1064.6,1.21
2026-06-01 19:50:00,PS04,1,1191.9,1.19
2026-06-01 19:55:00,PS04,1,1194.4,1.13
2026-06-01 20:00:00,PS04,1,1123.6,1.19
2026-06-01 20:05:00,PS04,1,1152.1,1.15
2026-06-01 20:10:00,PS04,1,1104.4,1.23
2026-06-01 20:15:00,PS04,1,1182.8,1.22
2026-06-01 20:20:00,PS04,1,1039.6,1.23
2026-06-01 20:25:00,PS04,1,1164.4,1.15
2026-06-01 20:30:00,PS04,1,1106.0,1.1
2026-06-01 20:35:00,PS04,1,1101.9,1.07
2026-06-01 20:40:00,PS04,1,1122.3,1.22
2026-06-01 20:45:00,PS04,1,1105.5,1.16
2026-06-01 20:50:00,PS04,1,1173.7,1.12
2026-06-01 20:55:00,PS04,1,1063.3,1.22
2026-06-01 21:00:00,PS04,1,1042.8,1.24
2026-06-01 21:05:00,PS04,1,1135.2,1.18
2026-06-01 21:10:00,PS04,1,1155.2,1.15
2026-06-01 21:15:00,PS04,1,1109.2,1.15
2026-06-01 21:20:00,PS04,1,1137.2,1.23
2026-06-01 21:25:00,PS04,1,1106.6,1.2
2026-06-01 21:30:00,PS04,1,1169.9,1.15
2026-06-01 21:35:00,PS04,1,1148.0,1.18
2026-06-01 21:40:00,PS04,1,1192.8,1.39
2026-06-01 21:45:00,PS04,1,1129.0,1.26
2026-06-01 21:50:00,PS04,1,1141.5,1.16
2026-06-01 21:55:00,PS04,1,1115.7,1.23
2026-06-01 22:00:00,PS04,1,1117.9,1.18
2026-06-01 22:05:00,PS04,1,1034.1,1.24
2026-06-01 22:10:00,PS04,1,1100.3,1.12
2026-06-01 22:15:00,PS04,1,1062.6,1.19
2026-06-01 22:20:00,PS04,1,1194.2,1.21
2026-06-01 22:25:00,PS04,1,1181.5,1.15
2026-06-01 22:30:00,PS04,0,0.0,1.12
2026-06-01 22:35:00,PS04,1,1039.5,1.15
2026-06-01 22:40:00,PS04,1,1089.3,1.07
2026-06-01 22:45:00,PS04,1,1198.9,1.12
2026-06-01 22:50:00,PS04,1,1032.3,1.11
2026-06-01 22:55:00,PS04,1,1182.2,1.18
2026-06-01 23:00:00,PS04,1,1039.1,1.16
2026-06-01 23:05:00,PS04,1,1120.3,1.16
2026-06-01 23:10:00,PS04,1,1176.3,1.19
2026-06-01 23:15:00,PS04,1,1131.3,1.08
2026-06-01 23:20:00,PS04,1,1051.3,1.21
2026-06-01 23:25:00,PS04,1,1199.2,1.18
2026-06-01 23:30:00,PS04,1,1175.0,1.06
2026-06-01 23:35:00,PS04,1,1047.2,1.17
2026-06-01 23:40:00,PS04,1,1113.1,1.15
2026-06-01 23:45:00,PS04,1,1136.9,1.14
2026-06-01 23:50:00,PS04,1,1126.2,1.07
2026-06-01 23:55:00,PS04,1,1083.7,1.12
2026-06-02 00:00:00,PS04,1,1167.2,1.15
2026-06-02 00:05:00,PS04,1,1070.2,1.12
2026-06-02 00:10:00,PS04,0,0.0,1.05
2026-06-02 00:15:00,PS04,1,1118.5,1.1
2026-06-02 00:20:00,PS04,1,1031.4,1.14
2026-06-02 00:25:00,PS04,1,1034.0,1.11
2026-06-02 00:30:00,PS04,1,1194.0,1.21
2026-06-02 00:35:00,PS04,0,0.0,1.15
2026-06-02 00:40:00,PS04,1,1121.5,1.15
2026-06-02 00:45:00,PS04,1,1198.3,1.12
2026-06-02 00:50:00,PS04,1,1195.6,1.09
2026-06-02 00:55:00,PS04,1,1158.8,1.2
2026-06-02 01:00:00,PS04,1,1125.4,1.1
2026-06-02 01:05:00,PS04,1,1064.8,1.12
2026-06-02 01:10:00,PS04,1,1052.7,1.11
2026-06-02 01:15:00,PS04,1,1041.5,1.05
2026-06-02 01:20:00,PS04,1,1087.3,1.14
2026-06-02 01:25:00,PS04,1,1067.5,1.18
2026-06-02 01:30:00,PS04,1,1172.0,1.1
2026-06-02 01:35:00,PS04,1,1185.5,1.12
2026-06-02 01:40:00,PS04,0,0.0,1.09
2026-06-02 01:45:00,PS04,1,1137.5,1.23
2026-06-02 01:50:00,PS04,0,0.0,1.15
2026-06-02 01:55:00,PS04,1,1039.9,1.19
2026-06-02 02:00:00,PS04,1,1174.3,1.11
2026-06-02 02:05:00,PS04,1,1027.0,1.17
2026-06-02 02:10:00,PS04,1,1141.5,1.06
2026-06-02 02:15:00,PS04,1,1050.0,1.11
2026-06-02 02:20:00,PS04,1,1160.4,1.25
2026-06-02 02:25:00,PS04,1,1137.2,1.17
2026-06-02 02:30:00,PS04,1,1064.3,1.14
2026-06-02 02:35:00,PS04,1,1159.9,1.06
2026-06-02 02:40:00,PS04,1,1161.1,1.16
2026-06-02 02:45:00,PS04,1,1109.9,1.15
2026-06-02 02:50:00,PS04,1,1118.9,1.2
2026-06-02 02:55:00,PS04,1,1039.1,1.09
2026-06-02 03:00:00,PS04,1,1096.8,1.21
2026-06-02 03:05:00,PS04,1,1138.8,1.14
2026-06-02 03:10:00,PS04,1,1032.4,1.12
2026-06-02 03:15:00,PS04,1,1084.7,1.18
2026-06-02 03:20:00,PS04,1,1101.1,1.26
2026-06-02 03:25:00,PS04,1,1148.0,1.22
2026-06-02 03:30:00,PS04,1,1086.5,1.2
2026-06-02 03:35:00,PS04,1,1186.7,1.17
2026-06-02 03:40:00,PS04,1,1164.6,1.26
2026-06-02 03:45:00,PS04,1,1110.3,1.21
2026-06-02 03:50:00,PS04,1,1148.1,1.09
2026-06-02 03:55:00,PS04,1,1076.1,1.23
2026-06-02 04:00:00,PS04,1,1108.7,1.21
2026-06-02 04:05:00,PS04,1,1122.9,1.2
2026-06-02 04:10:00,PS04,1,1071.0,1.27
2026-06-02 04:15:00,PS04,1,1172.2,1.18
2026-06-02 04:20:00,PS04,1,1119.4,1.18
2026-06-02 04:25:00,PS04,1,1103.1,1.21
2026-06-02 04:30:00,PS04,1,1076.8,1.23
2026-06-02 04:35:00,PS04,1,1179.9,1.17
2026-06-02 04:40:00,PS04,1,1075.6,1.17
2026-06-02 04:45:00,PS04,1,1042.3,1.21
2026-06-02 04:50:00,PS04,1,1035.6,1.2
2026-06-02 04:55:00,PS04,1,1175.0,1.31
2026-06-02 05:00:00,PS04,1,1077.5,1.12
2026-06-02 05:05:00,PS04,1,1136.5,1.27
2026-06-02 05:10:00,PS04,1,1198.9,1.13
2026-06-02 05:15:00,PS04,1,1067.3,1.23
2026-06-02 05:20:00,PS04,1,1133.9,1.17
2026-06-02 05:25:00,PS04,1,1118.3,1.16
2026-06-02 05:30:00,PS04,1,1032.1,1.29
2026-06-02 05:35:00,PS04,1,1082.2,1.27
2026-06-02 05:40:00,PS04,1,1042.9,1.25
2026-06-02 05:45:00,PS04,1,1063.5,1.25
2026-06-02 05:50:00,PS04,1,1174.6,1.2
2026-06-02 05:55:00,PS04,1,1079.6,1.22
2026-06-02 06:00:00,PS04,1,1025.0,1.2
2026-06-02 06:05:00,PS04,1,1179.6,1.19
2026-06-02 06:10:00,PS04,1,1186.1,1.22
2026-06-02 06:15:00,PS04,1,1117.8,1.3
2026-06-02 06:20:00,PS04,1,1083.6,1.27
2026-06-02 06:25:00,PS04,1,1166.4,1.26
2026-06-02 06:30:00,PS04,1,1037.8,1.2
2026-06-02 06:35:00,PS04,1,1130.4,1.26
2026-06-02 06:40:00,PS04,1,1046.6,1.1
2026-06-02 06:45:00,PS04,1,1174.8,1.2
2026-06-02 06:50:00,PS04,1,1158.1,1.17
2026-06-02 06:55:00,PS04,1,1182.0,1.22
2026-06-02 07:00:00,PS04,1,1194.1,1.22
2026-06-02 07:05:00,PS04,1,1163.5,1.23
2026-06-02 07:10:00,PS04,1,1068.1,1.22
2026-06-02 07:15:00,PS04,1,1131.3,1.24
2026-06-02 07:20:00,PS04,1,1188.6,1.3
2026-06-02 07:25:00,PS04,1,1054.3,1.18
2026-06-02 07:30:00,PS04,1,1054.4,1.19
2026-06-02 07:35:00,PS04,0,0.0,1.23
2026-06-02 07:40:00,PS04,1,1133.1,1.24
2026-06-02 07:45:00,PS04,1,1101.3,1.22
2026-06-02 07:50:00,PS04,1,1036.3,1.31
2026-06-02 07:55:00,PS04,1,1157.1,1.26
2026-06-02 08:00:00,PS04,1,1080.9,1.29
2026-06-02 08:05:00,PS04,1,1183.7,1.24
2026-06-02 08:10:00,PS04,1,1127.2,1.22
2026-06-02 08:15:00,PS04,1,1155.8,1.09
2026-06-02 08:20:00,PS04,1,1052.6,1.21
2026-06-02 08:25:00,PS04,1,1141.7,1.19
2026-06-02 08:30:00,PS04,1,1194.3,1.18
2026-06-02 08:35:00,PS04,1,1060.3,1.26
2026-06-02 08:40:00,PS04,1,1153.4,1.14
2026-06-02 08:45:00,PS04,1,1093.3,1.26
2026-06-02 08:50:00,PS04,1,1038.1,1.23
2026-06-02 08:55:00,PS04,1,1181.1,1.22
2026-06-02 09:00:00,PS04,1,1098.3,1.24
2026-06-02 09:05:00,PS04,1,1082.4,1.11
2026-06-02 09:10:00,PS04,1,1162.5,1.22
2026-06-02 09:15:00,PS04,0,0.0,1.11
2026-06-02 09:20:00,PS04,1,1126.2,1.21
2026-06-02 09:25:00,PS04,1,1029.5,1.13
2026-06-02 09:30:00,PS04,1,1189.5,1.17
2026-06-02 09:35:00,PS04,1,1181.9,1.17
2026-06-02 09:40:00,PS04,1,1136.6,1.18
2026-06-02 09:45:00,PS04,1,1114.9,1.2
2026-06-02 09:50:00,PS04,1,1160.3,1.22
2026-06-02 09:55:00,PS04,1,1146.9,1.3
2026-06-02 10:00:00,PS04,1,1097.1,1.16
2026-06-02 10:05:00,PS04,1,1049.1,1.18
2026-06-02 10:10:00,PS04,1,1171.6,1.19
2026-06-02 10:15:00,PS04,1,1144.4,1.13
2026-06-02 10:20:00,PS04,1,1076.5,1.07
2026-06-02 10:25:00,PS04,1,1098.1,1.13
2026-06-02 10:30:00,PS04,1,1151.3,1.16
2026-06-02 10:35:00,PS04,1,1134.2,1.16
2026-06-02 10:40:00,PS04,1,1185.4,1.11
2026-06-02 10:45:00,PS04,1,1025.3,1.16
