time,cod_mg_l,nh3n_mg_l,tn_mg_l,tp_mg_l,ss_mg_l,ph,toxicity_flag,inflow_m3h
2026-06-03 04:35:00,328.4,30.3,41.1,4.5,140.0,7.27,0,3162.0
2026-06-03 04:40:00,360.4,29.6,46.8,4.7,186.7,7.26,0,3080.9
2026-06-03 04:45:00,338.2,29.6,44.4,4.7,213.4,7.31,0,3268.1
2026-06-03 04:50:00,340.6,29.1,41.4,4.1,162.9,7.37,0,3344.2
2026-06-03 04:55:00,336.2,29.8,50.0,4.9,201.4,7.41,0,3227.8
2026-06-03 05:00:00,313.3,26.2,44.5,4.4,180.5,7.2,0,3522.0
2026-06-03 05:05:00,340.9,28.3,49.1,4.8,173.5,7.54,0,3398.3
2026-06-03 05:10:00,367.0,32.9,40.9,5.2,178.1,7.18,0,3359.9
2026-06-03 05:15:00,358.5,27.7,44.0,5.2,223.0,7.39,0,3461.2
2026-06-03 05:20:00,360.9,33.4,47.6,5.3,210.4,7.38,0,3590.4
2026-06-03 05:25:00,330.1,29.2,42.0,4.3,191.4,7.16,0,3635.0
2026-06-03 05:30:00,323.2,27.5,44.7,5.0,237.0,7.33,0,3670.5
2026-06-03 05:35:00,345.3,30.1,43.5,5.2,159.9,7.13,0,3700.0
2026-06-03 05:40:00,343.8,27.1,47.8,4.8,182.9,7.22,0,3750.8
2026-06-03 05:45:00,318.5,26.5,43.1,4.7,227.3,7.29,0,4054.7
2026-06-03 05:50:00,342.9,30.6,42.5,5.3,193.0,7.31,0,4018.8
2026-06-03 05:55:00,317.5,27.3,49.6,4.8,193.0,7.42,0,4137.3
2026-06-03 06:00:00,346.5,28.5,48.6,5.4,195.3,7.23,0,4044.1
2026-06-03 06:05:00,334.9,31.2,48.2,5.0,189.1,7.34,0,4153.4
2026-06-03 06:10:00,335.8,31.7,47.7,5.2,217.2,7.39,0,4164.9
2026-06-03 06:15:00,331.8,32.3,49.2,5.3,182.9,7.29,0,4272.6
2026-06-03 06:20:00,327.8,30.9,47.0,4.6,253.6,7.3,0,4472.8
2026-06-03 06:25:00,370.9,31.4,41.8,5.2,172.1,7.15,0,4404.0
2026-06-03 06:30:00,352.2,32.4,52.3,4.9,235.0,7.14,0,4495.6
2026-06-03 06:35:00,365.8,33.5,52.6,5.5,218.1,7.22,0,4505.1
2026-06-03 06:40:00,349.6,31.1,45.0,4.9,188.2,7.44,0,4698.3
2026-06-03 06:45:00,378.4,32.9,42.9,5.0,207.7,7.44,0,4633.2
2026-06-03 06:50:00,362.9,26.0,43.1,4.7,220.2,7.42,0,4865.3
2026-06-03 06:55:00,376.3,31.1,44.7,5.1,216.3,7.34,0,4768.5
2026-06-03 07:00:00,342.1,32.9,46.1,5.0,165.2,7.35,0,5097.5
2026-06-03 07:05:00,354.2,30.0,45.3,5.0,212.4,7.26,0,5034.2
2026-06-03 07:10:00,338.9,32.9,46.0,5.8,176.5,7.26,0,4964.4
2026-06-03 07:15:00,349.3,32.3,49.5,5.0,226.9,7.1,0,5028.1
2026-06-03 07:20:00,371.8,30.0,46.3,4.7,227.8,7.32,0,5210.3
2026-06-03 07:25:00,352.2,32.7,50.5,5.1,178.0,7.35,0,5152.9
2026-06-03 07:30:00,357.4,30.9,47.4,5.2,165.8,7.24,0,5228.1
2026-06-03 07:35:00,365.8,30.0,51.0,4.6,200.7,7.39,0,5431.2
2026-06-03 07:40:00,372.4,31.2,54.6,5.6,202.4,7.42,0,5275.3
2026-06-03 07:45:00,385.6,32.0,51.3,5.3,207.9,7.19,0,5071.9
2026-06-03 07:50:00,363.2,30.3,47.4,5.7,216.8,7.53,0,5351.5
2026-06-03 07:55:00,379.5,30.7,47.3,5.5,205.2,7.35,0,5495.5
2026-06-03 08:00:00,353.9,32.4,51.4,5.4,210.9,7.46,0,5437.7
2026-06-03 08:05:00,387.5,32.5,52.5,5.3,191.5,7.23,0,5309.7
2026-06-03 08:10:00,366.2,31.7,43.2,4.9,187.7,7.45,0,5455.8
2026-06-03 08:15:00,373.2,36.5,49.0,4.9,222.1,7.37,0,5655.0
2026-06-03 08:20:00,397.9,35.0,49.1,5.0,220.6,7.27,0,5360.0
2026-06-03 08:25:00,388.8,30.5,51.5,5.1,202.3,7.19,0,5347.7
2026-06-03 08:30:00,403.5,33.7,49.8,5.4,187.9,7.3,0,5464.5
2026-06-03 08:35:00,380.3,32.5,46.7,5.2,242.8,7.38,0,5701.9
2026-06-03 08:40:00,382.9,41.3,46.0,5.0,246.3,7.31,0,5359.0
2026-06-03 08:45:00,377.8,33.3,44.2,5.1,234.3,7.31,0,5612.4
2026-06-03 08:50:00,376.0,36.5,47.7,5.0,223.8,7.25,0,5662.9
2026-06-03 08:55:00,395.4,32.0,48.6,5.7,187.6,7.17,0,5613.0
2026-06-03 09:00:00,351.8,32.2,50.4,4.7,237.5,7.32,0,5449.3
2026-06-03 09:05:00,397.2,30.4,49.7,5.9,222.7,7.21,0,5630.3
2026-06-03 09:10:00,346.8,35.2,47.7,5.6,188.9,7.4,0,5490.7
2026-06-03 09:15:00,382.8,30.8,44.8,4.4,225.3,7.38,0,5624.1
2026-06-03 09:20:00,390.6,32.0,52.9,5.1,199.6,7.47,0,5500.1
2026-06-03 09:25:00,366.8,33.5,50.3,5.4,227.7,7.26,0,5626.5
2026-06-03 09:30:00,387.0,32.1,47.0,5.0,234.2,7.3,0,5571.0
2026-06-03 09:35:00,355.8,33.8,52.8,5.3,221.0,7.15,0,5420.7
2026-06-03 09:40:00,351.4,29.9,45.5,5.9,192.4,7.24,0,5604.9
2026-06-03 09:45:00,350.2,28.0,49.7,5.1,222.7,7.3,0,5507.6
2026-06-03 09:50:00,355.4,34.9,49.2,4.9,221.3,7.31,0,5537.0
2026-06-03 09:55:00,393.6,34.7,46.7,5.5,194.6,7.26,0,5499.6
2026-06-03 10:00:00,391.2,31.4,49.2,4.7,202.0,7.24,0,5561.7
2026-06-03 10:05:00,365.0,32.3,44.4,5.4,248.7,7.32,0,5487.4
2026-06-03 10:10:00,371.9,30.4,48.2,5.4,243.2,7.27,0,5439.7
2026-06-03 10:15:00,429.1,33.2,50.4,6.0,197.0,7.43,0,5161.4
2026-06-03 10:20:00,363.8,37.4,45.7,5.4,166.0,7.33,0,5287.2
2026-06-03 10:25:00,374.2,37.8,53.1,5.4,238.6,7.25,0,5021.3
2026-06-03 10:30:00,401.1,33.8,53.2,5.3,251.5,7.41,0,5109.0
2026-06-03 10:35:00,349.4,28.0,47.1,5.7,239.8,7.2,0,5341.8
2026-06-03 10:40:00,350.5,33.6,49.1,5.3,199.6,7.26,0,5136.4
2026-06-03 10:45:00,378.6,31.0,46.4,5.0,220.4,7.2,0,5266.5
2026-06-03 10:50:00,403.9,31.9,48.7,5.2,187.2,7.27,0,5031.5
2026-06-03 10:55:00,357.2,32.2,46.8,5.3,228.2,7.44,0,5061.4
2026-06-03 11:00:00,364.7,35.7,47.9,5.0,193.7,7.32,0,5053.8
2026-06-03 11:05:00,373.8,31.3,45.8,4.7,192.3,7.13,0,5157.3
2026-06-03 11:10:00,341.8,33.2,51.6,4.8,203.3,7.26,0,5065.5
2026-06-03 11:15:00,389.2,33.1,47.6,4.9,193.2,7.33,0,4880.4
2026-06-03 11:20:00,399.8,33.0,45.5,5.1,219.4,7.33,0,4845.5
2026-06-03 11:25:00,335.5,33.0,42.5,4.9,186.6,7.28,0,4877.0
2026-06-03 11:30:00,318.6,29.6,48.1,4.8,256.5,7.38,0,5054.8
2026-06-03 11:35:00,326.9,29.1,51.5,5.0,214.7,7.36,0,4797.8
2026-06-03 11:40:00,356.6,35.3,44.8,5.3,196.1,7.28,0,4678.9
2026-06-03 11:45:00,339.5,29.2,49.9,4.9,183.1,7.32,0,4651.4
2026-06-03 11:50:00,385.9,32.3,49.0,5.6,196.3,7.29,0,4675.9
2026-06-03 11:55:00,337.5,34.8,47.0,5.4,198.2,7.31,0,4692.3
2026-06-03 12:00:00,357.7,32.8,44.8,5.3,196.6,7.32,0,4548.8
2026-06-03 12:05:00,360.5,32.0,47.6,5.2,191.9,7.4,0,4691.8
2026-06-03 12:10:00,345.9,33.0,51.5,4.8,185.0,7.35,0,4516.5
2026-06-03 12:15:00,349.8,32.7,49.7,4.7,219.7,7.3,0,4668.6
2026-06-03 12:20:00,370.3,33.7,48.2,4.9,229.6,7.26,0,4548.4
2026-06-03 12:25:00,427.3,28.8,49.7,4.6,183.6,7.37,0,4470.7
2026-06-03 12:30:00,387.6,35.8,44.2,5.2,199.8,7.33,0,4225.4
2026-06-03 12:35:00,325.7,31.4,48.9,5.7,164.5,7.29,0,4424.5
2026-06-03 12:40:00,371.6,29.8,48.5,5.0,189.5,7.27,0,4437.2
2026-06-03 12:45:00,362.7,29.2,45.8,5.5,239.7,7.31,0,4421.8
2026-06-03 12:50:00,362.6,31.3,46.4,5.4,224.1,7.23,0,4451.3
2026-06-03 12:55:00,356.6,30.3,45.5,4.8,212.3,7.16,0,4348.3
2026-06-03 13:00:00,370.0,30.9,41.8,5.0,176.7,7.46,0,4419.1
2026-06-03 13:05:00,356.6,31.7,49.2,5.0,185.7,7.46,0,4272.6
2026-06-03 13:10:00,354.6,31.0,50.8,5.2,189.2,7.32,0,4425.7
2026-06-03 13:15:00,352.2,31.9,43.2,5.0,219.8,7.35,0,4414.1
2026-06-03 13:20:00,354.7,33.0,46.4,5.5,225.3,7.28,0,4343.5
2026-06-03 13:25:00,342.4,32.7,42.1,5.0,199.4,7.35,0,4371.2
2026-06-03 13:30:00,380.5,34.0,47.4,5.3,217.3,7.31,0,4270.1
2026-06-03 13:35:00,385.0,30.6,44.8,4.8,184.6,7.32,0,4272.4
2026-06-03 13:40:00,397.2,29.8,46.3,4.6,205.6,7.2,0,4259.9
2026-06-03 13:45:00,347.8,30.0,48.0,5.0,220.0,7.48,0,4385.2
2026-06-03 13:50:00,357.4,29.9,47.1,5.0,230.9,7.19,0,4285.6
2026-06-03 13:55:00,365.7,29.0,46.8,5.2,176.0,7.39,0,4198.6
2026-06-03 14:00:00,337.5,30.5,43.9,5.4,227.9,7.22,0,4255.2
2026-06-03 14:05:00,376.3,32.5,48.8,5.1,247.0,7.11,0,4217.0
2026-06-03 14:10:00,347.0,33.1,43.2,5.2,170.9,7.4,0,4270.7
2026-06-03 14:15:00,367.6,30.9,50.3,5.3,167.6,7.32,0,4240.4
2026-06-03 14:20:00,338.6,33.9,48.0,5.1,231.5,7.17,0,4138.9
2026-06-03 14:25:00,373.9,31.6,44.5,4.9,191.8,7.37,0,4163.4
2026-06-03 14:30:00,384.0,26.7,42.5,5.6,195.8,7.27,0,4224.4
2026-06-03 14:35:00,331.1,27.7,44.3,5.0,223.8,7.49,0,4375.9
2026-06-03 14:40:00,358.0,32.9,47.2,5.3,182.7,7.16,0,4105.1
2026-06-03 14:45:00,341.6,27.4,47.3,4.6,205.7,7.24,0,4299.2
2026-06-03 14:50:00,333.7,27.6,42.2,4.9,173.4,7.39,0,4407.2
2026-06-03 14:55:00,375.5,27.6,47.7,5.0,217.9,7.26,0,4362.0
2026-06-03 15:00:00,357.2,30.6,39.4,4.7,217.9,7.22,0,4283.3
2026-06-03 15:05:00,335.8,31.6,46.9,5.2,204.3,7.33,0,4272.9
2026-06-03 15:10:00,333.2,27.4,43.9,4.8,201.2,7.41,0,4355.2
2026-06-03 15:15:00,302.4,31.4,45.4,4.2,200.7,7.3,0,4438.6
2026-06-03 15:20:00,334.1,30.6,49.2,4.8,197.7,7.28,0,4380.0
2026-06-03 15:25:00,327.5,28.4,48.9,5.3,199.7,7.23,0,4344.2
2026-06-03 15:30:00,322.0,30.4,46.4,4.6,218.7,7.26,0,4444.1
2026-06-03 15:35:00,345.5,29.5,50.1,5.7,165.8,7.19,0,4366.4
2026-06-03 15:40:00,332.2,29.6,50.3,5.1,238.1,7.43,0,4371.5
2026-06-03 15:45:00,348.2,28.4,50.3,5.6,205.4,7.37,0,4432.5
2026-06-03 15:50:00,368.6,31.5,45.5,4.7,246.8,7.17,0,4335.1
2026-06-03 15:55:00,342.3,28.9,46.0,4.4,206.9,7.25,0,4669.9
2026-06-03 16:00:00,360.1,30.6,48.7,4.9,202.2,7.38,0,4436.2
2026-06-03 16:05:00,303.8,31.0,46.9,4.6,214.7,7.37,0,4422.6
2026-06-03 16:10:00,340.6,31.1,48.9,4.8,177.3,7.29,0,4531.9
2026-06-03 16:15:00,375.9,30.2,45.9,5.4,181.0,7.28,0,4573.2
2026-06-03 16:20:00,408.4,27.9,43.3,5.0,198.6,7.3,0,4432.7
2026-06-03 16:25:00,387.9,32.3,52.3,4.7,204.3,7.26,0,4360.0
2026-06-03 16:30:00,361.3,29.7,45.5,5.2,223.7,7.41,0,4505.1
2026-06-03 16:35:00,338.2,33.2,41.8,5.4,204.7,7.37,0,4582.7
2026-06-03 16:40:00,391.0,32.6,56.9,4.5,232.6,7.33,0,4511.2
2026-06-03 16:45:00,355.5,33.3,44.0,4.6,149.6,7.19,0,4599.8
2026-06-03 16:50:00,354.6,30.5,49.1,5.1,240.3,7.24,0,4614.1
2026-06-03 16:55:00,397.2,34.2,45.7,4.9,195.7,7.24,0,4498.2
2026-06-03 17:00:00,289.4,29.0,45.4,4.9,218.0,7.27,0,4737.2
2026-06-03 17:05:00,352.4,30.9,44.5,5.4,228.7,7.32,0,4785.4
2026-06-03 17:10:00,327.4,29.7,44.3,4.9,177.9,7.46,0,4745.7
2026-06-03 17:15:00,370.1,32.5,49.5,5.2,234.2,7.32,0,4790.6
2026-06-03 17:20:00,401.8,35.4,54.6,5.3,220.4,7.16,0,4718.3
2026-06-03 17:25:00,373.5,32.4,47.6,4.9,241.5,7.37,0,4796.7
2026-06-03 17:30:00,399.7,28.5,41.9,4.7,207.2,7.17,0,4901.0
2026-06-03 17:35:00,377.6,31.3,45.9,5.6,205.8,7.35,0,4730.9
2026-06-03 17:40:00,402.8,38.4,46.2,5.2,190.9,7.26,0,4792.0
2026-06-03 17:45:00,338.5,34.4,49.4,5.3,191.9,7.36,0,4779.9
2026-06-03 17:50:00,356.6,29.4,45.1,4.9,205.2,7.36,0,5115.1
2026-06-03 17:55:00,337.4,33.8,54.2,5.1,218.8,7.32,0,4949.0
2026-06-03 18:00:00,362.8,31.3,46.3,5.0,222.5,7.2,0,5148.4
2026-06-03 18:05:00,358.8,37.1,50.3,4.8,186.5,7.24,0,5025.0
2026-06-03 18:10:00,348.9,31.0,45.9,5.1,205.4,7.35,0,5241.4
2026-06-03 18:15:00,352.7,30.8,46.8,4.7,212.4,7.32,0,5212.3
2026-06-03 18:20:00,395.0,32.4,47.7,6.0,163.6,7.48,0,5043.5
2026-06-03 18:25:00,370.4,31.3,48.0,5.3,226.0,7.32,0,5151.2
2026-06-03 18:30:00,379.1,31.4,47.7,5.4,203.0,7.38,0,5061.1
2026-06-03 18:35:00,363.3,29.6,47.7,4.8,208.9,7.26,0,5258.1
2026-06-03 18:40:00,375.8,30.6,45.7,5.4,238.9,7.22,0,5325.5
2026-06-03 18:45:00,350.4,32.5,52.9,4.9,188.3,7.42,0,5432.7
2026-06-03 18:50:00,335.1,30.9,48.2,5.2,191.1,7.23,0,5402.5
2026-06-03 18:55:00,387.0,30.9,49.7,4.9,161.8,7.16,0,5323.9
2026-06-03 19:00:00,357.1,29.5,47.7,4.6,207.8,7.17,0,5335.2
2026-06-03 19:05:00,377.7,33.9,44.4,5.7,232.2,7.34,0,5289.7
2026-06-03 19:10:00,373.2,34.2,43.0,5.2,165.7,7.23,0,5527.3
2026-06-03 19:15:00,352.5,31.3,48.9,5.2,188.1,7.15,0,5255.9
2026-06-03 19:20:00,359.7,31.8,49.0,5.9,213.2,7.49,0,5251.0
2026-06-03 19:25:00,346.3,31.3,50.9,5.3,200.2,7.08,0,5256.9
2026-06-03 19:30:00,355.3,33.3,48.2,5.5,200.5,7.26,0,5501.6
2026-06-03 19:35:00,387.0,33.8,46.4,4.6,213.2,7.46,0,5499.1
2026-06-03 19:40:00,367.2,32.5,55.9,5.1,248.4,7.31,0,5450.9
2026-06-03 19:45:00,400.0,30.0,49.4,5.1,211.0,7.55,0,5442.7
2026-06-03 19:50:00,387.6,34.0,48.6,5.0,215.2,7.38,0,5285.1
2026-06-03 19:55:00,356.6,32.8,47.4,4.9,220.3,7.18,0,5445.2
2026-06-03 20:00:00,347.5,32.3,49.6,5.1,169.5,7.38,0,5550.3
2026-06-03 20:05:00,415.4,31.1,49.1,5.3,217.0,7.24,0,5298.6
2026-06-03 20:10:00,398.3,31.1,52.8,5.3,178.0,7.27,0,5281.1
2026-06-03 20:15:00,364.8,29.1,48.2,5.0,210.7,7.2,0,5442.6
2026-06-03 20:20:00,368.4,34.2,46.8,5.5,232.9,7.23,0,5485.6
2026-06-03 20:25:00,355.2,34.2,43.8,4.7,201.3,7.37,0,5483.2
2026-06-03 20:30:00,307.1,28.6,50.5,5.1,232.3,7.21,0,5516.2
2026-06-03 20:35:00,371.3,30.8,45.3,5.1,173.8,7.11,0,5392.1
2026-06-03 20:40:00,354.5,31.9,52.5,5.2,215.5,7.34,0,5184.6
2026-06-03 20:45:00,358.4,33.8,46.4,4.5,215.7,7.28,0,5403.5
2026-06-03 20:50:00,334.0,31.8,49.9,5.1,153.4,7.39,0,5459.6
2026-06-03 20:55:00,370.1,35.8,52.9,5.1,220.0,7.22,0,5249.8
2026-06-03 21:00:00,348.3,31.8,46.4,5.3,147.1,7.4,0,5283.2
2026-06-03 21:05:00,387.5,31.0,48.1,6.4,212.5,7.37,0,5048.5
2026-06-03 21:10:00,386.3,31.0,55.2,5.3,218.0,7.35,0,5228.2
2026-06-03 21:15:00,363.7,29.5,48.1,5.2,199.7,7.17,0,5403.2
2026-06-03 21:20:00,338.5,34.5,50.9,5.0,211.8,7.29,0,5166.7
2026-06-03 21:25:00,338.1,36.7,45.3,5.3,255.0,7.39,0,5079.8
2026-06-03 21:30:00,326.3,31.8,43.6,4.9,196.6,7.24,0,5367.3
2026-06-03 21:35:00,384.8,30.4,48.2,4.8,183.5,7.09,0,5202.7
2026-06-03 21:40:00,410.8,32.3,46.6,4.8,249.5,7.23,0,5162.2
2026-06-03 21:45:00,350.3,28.8,45.0,5.3,211.2,7.21,0,5102.8
2026-06-03 21:50:00,348.0,32.0,49.5,5.0,230.7,7.24,0,4991.6
2026-06-03 21:55:00,397.8,28.9,43.3,4.9,172.9,7.16,0,5005.9
2026-06-03 22:00:00,344.3,31.8,47.2,5.4,155.5,7.38,0,5170.9
2026-06-03 22:05:00,367.8,32.0,45.9,5.7,187.9,7.36,0,4908.2
2026-06-03 22:10:00,357.8,32.5,48.5,4.7,201.8,7.21,0,5083.5
2026-06-03 22:15:00,346.2,33.0,47.7,5.4,194.5,7.26,0,4954.5
2026-06-03 22:20:00,343.8,30.5,48.8,4.6,194.2,7.21,0,4926.5
2026-06-03 22:25:00,373.5,34.8,53.2,5.0,166.4,7.35,0,4701.3
2026-06-03 22:30:00,350.4,29.2,45.3,4.7,208.9,7.2,0,4876.9
2026-06-03 22:35:00,323.6,36.7,44.8,4.9,198.8,7.21,0,4801.8
2026-06-03 22:40:00,353.3,30.1,52.6,5.3,159.1,7.31,0,4626.3
2026-06-03 22:45:00,357.7,33.0,52.2,4.7,197.3,7.22,0,4757.4
2026-06-03 22:50:00,351.6,34.2,51.4,5.0,200.6,7.47,0,4686.5
2026-06-03 22:55:00,369.0,31.7,40.5,4.8,224.6,7.23,0,4725.5
2026-06-03 23:00:00,349.0,30.0,49.8,5.2,192.0,7.37,0,4595.0
2026-06-03 23:05:00,406.8,30.6,45.5,5.2,222.3,7.39,0,4555.4
2026-06-03 23:10:00,359.5,29.4,49.6,5.5,219.8,7.16,0,4634.0
2026-06-03 23:15:00,363.2,31.6,46.7,4.6,185.6,7.27,0,4565.0
2026-06-03 23:20:00,349.6,33.1,46.4,5.4,215.6,7.21,0,4547.3
2026-06-03 23:25:00,361.1,33.0,47.0,5.5,224.8,7.39,0,4444.5
2026-06-03 23:30:00,317.5,31.4,45.3,4.9,223.6,7.29,0,4528.7
2026-06-03 23:35:00,352.8,28.3,42.8,4.9,208.4,7.39,0,4570.7
2026-06-03 23:40:00,397.0,34.2,45.5,5.1,199.0,7.46,0,4517.2
2026-06-03 23:45:00,378.7,31.1,47.5,5.4,173.5,7.47,0,4440.0
2026-06-03 23:50:00,332.4,31.5,52.7,4.5,224.6,7.19,0,4308.0
2026-06-03 23:55:00,368.6,32.1,49.0,5.0,171.3,7.18,0,4360.7
